epoch,lr,train_loss,train_main_loss,train_aux_loss,train_edge_loss,train_predict_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_main_loss,val_aux_loss,val_edge_loss,val_predict_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy
76,0.00028466107,0.4898367,0.4898367,,0.43787822,0.051958483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73247329,0.83737615,0.84286775,0.8389366,0.98188426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.00028423972,0.42528238,0.42528238,,0.38276161,0.04252077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76587975,0.86262176,0.8666409,0.86403277,0.9846441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.000283813,0.46612633,0.46612633,,0.41856551,0.04756082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76296582,0.86107966,0.86504756,0.86169407,0.98375949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.0002833809,0.51775211,0.51775211,,0.45958436,0.058167745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73914941,0.84530745,0.85641229,0.84002569,0.98075325,0.57449763,0.57449763,,0.5306022,0.043895431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78353733,0.86822738,0.85304272,0.89501555,0.98357362
80,0.00028294345,0.51620854,0.51620854,,0.4641595,0.052049046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7698693,0.85706596,0.8750524,0.85639477,0.98114728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.00028250067,0.45295845,0.45295845,,0.40435704,0.048601406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7504203,0.85274361,0.86457888,0.84380971,0.98350387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.00028205256,0.46129126,0.46129126,,0.41297642,0.048314842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77443999,0.8683698,0.86987529,0.87014781,0.98293191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.00028159916,0.43849212,0.43849212,,0.38889777,0.049594354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72392995,0.82484711,0.8192702,0.83746816,0.98297203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.00028114048,0.48125734,0.48125734,,0.43069736,0.050559972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74578038,0.84575414,0.85131971,0.84571943,0.9827047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.00028067654,0.46532303,0.46532303,,0.4194745,0.045848529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76792242,0.86285949,0.86957129,0.85854305,0.9834142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.00028020735,0.47392567,0.47392567,,0.42267056,0.051255111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73726385,0.84117211,0.8427503,0.84696377,0.98149543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.00027973294,0.47386288,0.47386288,,0.41947111,0.054391765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7693886,0.86300437,0.88614874,0.84773088,0.98001748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.00027925332,0.48264045,0.48264045,,0.42693796,0.055702493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7511858,0.85108024,0.85596057,0.85275061,0.98060323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.00027876852,0.47564491,0.47564491,,0.4287852,0.046859714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7545128,0.85554721,0.86677465,0.85132368,0.98364909,0.57724696,0.57724696,,0.53368065,0.043566314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7681804,0.85857636,0.88906513,0.83626767,0.9830986
90,0.00027827855,0.49239097,0.49239097,,0.44133811,0.051052864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72254936,0.82773441,0.84166632,0.82643403,0.98163257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.00027778343,0.50710835,0.50710835,,0.45282563,0.054282715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775582,0.86854966,0.86575353,0.87481158,0.98054742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.00027728319,0.49807351,0.49807351,,0.44580259,0.052270921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75919296,0.85488897,0.85978944,0.85947465,0.98097591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.00027677784,0.51470762,0.51470762,,0.46130694,0.053400684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77450919,0.86845277,0.87928438,0.86195841,0.98151034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.0002762674,0.4657634,0.4657634,,0.41794682,0.047816577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76035496,0.8584518,0.84851883,0.87588292,0.98274797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.0002757519,0.4904663,0.4904663,,0.43646793,0.053998362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76524718,0.86219361,0.89431833,0.83850493,0.98202335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.00027523135,0.51602898,0.51602898,,0.46661453,0.04941446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75638667,0.85423141,0.84761218,0.87021711,0.98130111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.00027470578,0.5091024,0.5091024,,0.44752082,0.061581569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72066414,0.82756315,0.82651388,0.84243079,0.9784111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.00027417521,0.50102484,0.50102484,,0.44801217,0.053012662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74337337,0.84545016,0.88151127,0.81815696,0.98128048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.00027363965,0.44307487,0.44307487,,0.39981179,0.043263081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77022453,0.86274913,0.86958451,0.86421802,0.98438401,0.5701957,0.5701957,,0.52639188,0.043803821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78786509,0.87106073,0.85141475,0.90149665,0.98390307
100,0.00027309913,0.43673671,0.43673671,,0.39109234,0.045644365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79252068,0.88063124,0.87888165,0.88386556,0.98481816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.00027255368,0.46241163,0.46241163,,0.41697205,0.045439584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76226267,0.86080759,0.85646599,0.86749057,0.98327268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.00027200331,0.51861983,0.51861983,,0.46583206,0.052787769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76080073,0.85719801,0.87000076,0.84902886,0.98170445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.00027144804,0.49306327,0.49306327,,0.44148515,0.051578114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78302262,0.87273767,0.87907935,0.8709622,0.98106299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.0002708879,0.46679559,0.46679559,,0.41989757,0.046898027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77363533,0.86712332,0.86877051,0.86753037,0.9831864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.00027032292,0.49831468,0.49831468,,0.44459743,0.053717258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7681327,0.86509381,0.87337366,0.85910782,0.98091343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.0002697531,0.45641483,0.45641483,,0.41363194,0.042782887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77491875,0.86860779,0.87523004,0.86413519,0.98412852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.00026917849,0.44485527,0.44485527,,0.3997692,0.045086066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76920294,0.85617894,0.86076458,0.86658454,0.98446413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.00026859909,0.47297117,0.47297117,,0.42457813,0.048393045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78466469,0.87453935,0.8777336,0.87333967,0.98250844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.00026801494,0.45625914,0.45625914,,0.40793036,0.048328771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77439745,0.8662822,0.86912683,0.87042312,0.98299108,0.5691447,0.5691447,,0.52821997,0.04092473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79090249,0.87332179,0.86272115,0.8925292,0.9843398
110,0.00026742605,0.42989532,0.42989532,,0.38626607,0.043629256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75410939,0.85486882,0.84433198,0.86715432,0.98433552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.00026683245,0.45407004,0.45407004,,0.40812461,0.045945437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72909258,0.83873743,0.84750734,0.83463849,0.98329601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.00026623417,0.44064806,0.44064806,,0.40107409,0.03957397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79215404,0.87877249,0.87740155,0.88332537,0.98584398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.00026563123,0.44289282,0.44289282,,0.40347038,0.039422444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81169187,0.89308691,0.9046748,0.88395216,0.98559132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.00026502364,0.49032552,0.49032552,,0.44256939,0.047756134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78942222,0.87957887,0.88295989,0.8806604,0.98292551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.00026441145,0.48877642,0.48877642,,0.44390969,0.044866728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78225252,0.87143414,0.88621718,0.85993176,0.98350317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.00026379467,0.42550403,0.42550403,,0.38441723,0.041086807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75427375,0.8528415,0.87130229,0.84137121,0.9858097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.00026317332,0.43116516,0.43116516,,0.38835006,0.042815095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77172967,0.86571301,0.86669927,0.86707838,0.98453308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.00026254743,0.47836481,0.47836481,,0.43245175,0.045913065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74232272,0.84548415,0.85903358,0.84044643,0.98359705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.00026191704,0.45560694,0.45560694,,0.41101385,0.044593083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77301388,0.86510373,0.87407097,0.86129506,0.98352671,0.55847338,0.55847338,,0.51748802,0.040985354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78850535,0.87244481,0.8837053,0.86716541,0.98441765
120,0.00026128215,0.49010926,0.49010926,,0.43702332,0.05308594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77611312,0.87001886,0.87929261,0.8649938,0.98123946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.0002606428,0.47025124,0.47025124,,0.42449281,0.045758429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77178565,0.86493702,0.8693874,0.86459261,0.98316732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.00025999901,0.41956763,0.41956763,,0.37991227,0.039655351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80057527,0.885065,0.88707916,0.88601961,0.98585776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.00025935082,0.46538474,0.46538474,,0.41840696,0.046977777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79395228,0.88061093,0.88375834,0.88095964,0.98330139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.00025869824,0.44725754,0.44725754,,0.40426095,0.04299659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7773452,0.86955544,0.8681567,0.87426249,0.98503517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.0002580413,0.43239663,0.43239663,,0.38711585,0.045280775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78742965,0.87653907,0.87686945,0.87842318,0.98305477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.00025738003,0.45873443,0.45873443,,0.41649241,0.04224202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78254295,0.87328491,0.86724472,0.88264633,0.98491096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.00025671445,0.445469,0.445469,,0.39970219,0.045766815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74199823,0.84397743,0.84087973,0.85468526,0.9828651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.0002560446,0.42152958,0.42152958,,0.38013053,0.041399056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78321864,0.87366397,0.88036838,0.86969996,0.98494302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.0002553705,0.43564597,0.43564597,,0.39224308,0.043402889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79204066,0.88038304,0.88326147,0.88306909,0.98388666,0.55094971,0.55094971,,0.51046213,0.040487585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79502886,0.87668126,0.88197837,0.87801652,0.98484698
130,0.00025469217,0.4630462,0.4630462,,0.41801257,0.045033632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76408761,0.86124566,0.8648509,0.85957132,0.98331429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.00025400964,0.3853964,0.3853964,,0.34969415,0.035702249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78658109,0.87511711,0.88955652,0.86540733,0.98696113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.00025332295,0.51107742,0.51107742,,0.45775206,0.053325362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78850213,0.87687337,0.89121246,0.86738099,0.98219012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0.00025263211,0.45929429,0.45929429,,0.41636242,0.042931863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78950355,0.87846409,0.8843921,0.87550516,0.98467397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0.00025193716,0.42268531,0.42268531,,0.38297597,0.039709342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81488121,0.89389824,0.88792692,0.90358944,0.98584206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.00025123812,0.47315224,0.47315224,,0.42720905,0.045943183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78545413,0.87457841,0.88261348,0.86820953,0.98363725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0.00025053503,0.46555984,0.46555984,,0.42273829,0.042821545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79259882,0.88166442,0.88780258,0.87681656,0.98393679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.0002498279,0.4609256,0.4609256,,0.41702903,0.043896574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77611643,0.86648799,0.87500033,0.86184065,0.98437263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.00024911678,0.40172548,0.40172548,,0.36603072,0.035694763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80189245,0.88611558,0.88488176,0.89000098,0.98675942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.00024840168,0.45475187,0.45475187,,0.41494464,0.039807238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77288827,0.86173824,0.8675556,0.85854899,0.98551339,0.57388041,0.57388041,,0.53243448,0.041445927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79936673,0.87866765,0.84876618,0.9211049,0.9848359
140,0.00024768264,0.428474,0.428474,,0.38687966,0.041594339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77792938,0.86904528,0.87317165,0.86920724,0.98484009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.00024695968,0.46642822,0.46642822,,0.4228739,0.043554327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76850579,0.86421469,0.86432792,0.865495,0.98379959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0.00024623284,0.44379555,0.44379555,,0.39920715,0.044588409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78869601,0.87736733,0.87570661,0.88221023,0.98475881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.00024550215,0.45089589,0.45089589,,0.40816558,0.04273031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78698131,0.87516007,0.87521086,0.87644345,0.98435279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0.00024476762,0.4625596,0.4625596,,0.41958321,0.042976389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76834213,0.86397617,0.88145619,0.85055707,0.9842615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0002440293,0.4820776,0.4820776,,0.43448883,0.047588773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77681973,0.86979442,0.86615134,0.87653173,0.98310796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.00024328722,0.47099215,0.47099215,,0.42750614,0.043486012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7929235,0.8797298,0.87540934,0.88585807,0.98369876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.00024254139,0.42461394,0.42461394,,0.38443567,0.040178265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77766582,0.86465465,0.87217187,0.86259406,0.98550398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.00024179186,0.44059454,0.44059454,,0.39774724,0.0428473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78266842,0.87246676,0.87719961,0.87192821,0.98436957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.00024103865,0.4765208,0.4765208,,0.43156818,0.044952612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76735831,0.86286776,0.87137261,0.85631303,0.98363732,0.57567087,0.57567087,,0.5348952,0.040775668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79902426,0.87834895,0.86998906,0.89598673,0.9847781
150,0.00024028179,0.42329841,0.42329841,,0.38075422,0.042544186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79073664,0.8788908,0.87669649,0.88452678,0.98425163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0.00023952132,0.40051675,0.40051675,,0.3627385,0.037778254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79936653,0.88240652,0.89012035,0.8772856,0.9861975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0.00023875726,0.47737786,0.47737786,,0.43088115,0.046496716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77486316,0.86512904,0.8796166,0.85897558,0.98310313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.00023798965,0.41165099,0.41165099,,0.372197,0.039453983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78477515,0.87528361,0.8801213,0.87347095,0.98467739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0.00023721851,0.48223399,0.48223399,,0.43619419,0.046039789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78859416,0.87857511,0.88231055,0.87783411,0.98314946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.00023644388,0.46845202,0.46845202,,0.42144063,0.047011389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77352448,0.86809085,0.87427111,0.86789822,0.98273591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0.00023566578,0.45063345,0.45063345,,0.40995276,0.040680691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78079347,0.87040466,0.87062866,0.87578602,0.98478241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.00023488426,0.42366828,0.42366828,,0.38366746,0.040000814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76565525,0.86099505,0.87225564,0.85453403,0.98552434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0.00023409934,0.43550648,0.43550648,,0.39335892,0.042147558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7734736,0.8666198,0.87457902,0.86253908,0.98506544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.00023331105,0.5184053,0.5184053,,0.46883348,0.049571813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7780809,0.87121273,0.86733802,0.878961,0.98191536,0.58128855,0.58128855,,0.542012,0.039276553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80237984,0.88075327,0.86905867,0.90129114,0.98519224
160,0.00023251942,0.49270934,0.49270934,,0.44348457,0.049224773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81700984,0.89665889,0.90668917,0.88985427,0.98281865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.0002317245,0.45082565,0.45082565,,0.40652374,0.04430191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76613958,0.85639895,0.83891659,0.88117974,0.98352001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0.00023092629,0.50191685,0.50191685,,0.45765397,0.044262873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76026813,0.85858826,0.87940627,0.84263878,0.98330448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.00023012485,0.40055668,0.40055668,,0.36302548,0.037531199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79878884,0.88346908,0.89077247,0.879283,0.98731531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0.00022932021,0.47976708,0.47976708,,0.43459906,0.045168018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76637137,0.86022725,0.86730483,0.85532148,0.98290647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.00022851239,0.45406309,0.45406309,,0.41237062,0.041692475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76502428,0.85925215,0.8649689,0.85882536,0.98395281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.00022770142,0.47849068,0.47849068,,0.4299045,0.04858619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76078927,0.85636832,0.85461157,0.86091729,0.98329546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0.00022688735,0.39939624,0.39939624,,0.36471009,0.034686156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80398206,0.88845266,0.90312351,0.87623106,0.98748364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.0002260702,0.47208236,0.47208236,,0.42781255,0.044269812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77656909,0.86771354,0.85463991,0.88439263,0.98291112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
