# model=B23TFCUCCMFGMLiteModel tfcu=ccm_fgm_lite lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.1*fgm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318311063 params_trainable=15005591
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_fgm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
94,9.8372897e-06,0.23435369,0.16687231,0.06748138,0.060693669,0.18496837,0.19501468,0.16331062,0.055273984,0.054432554,0.11045552,0.10307457,0.81927382,0.89748831,0.8806301,0.91687724,0.98430642,,,,,,
95,9.8334626e-06,0.25656417,0.18522099,0.071343177,0.053867064,0.19873879,0.20810558,0.17604486,0.049688667,0.050795817,0.12879085,0.11983218,0.79806065,0.88131332,0.86107589,0.90538963,0.98640709,,,,,,
96,9.8295919e-06,0.24408007,0.17610571,0.067974366,0.051836661,0.1887039,0.19846349,0.16754578,0.048050481,0.047570131,0.12213534,0.11404804,0.81766649,0.8885607,0.87132048,0.91019699,0.98666793,,,,,,
97,9.8256776e-06,0.26760126,0.19241971,0.075181558,0.059499169,0.20908134,0.21966607,0.18405483,0.053643458,0.055666546,0.13259773,0.1232513,0.79905205,0.87939344,0.85839988,0.90451578,0.98505865,,,,,,
98,9.8217198e-06,0.26496727,0.19010433,0.074862946,0.062075818,0.20590303,0.21776854,0.18291679,0.056815765,0.056170527,0.12891121,0.12179825,0.79821903,0.88099207,0.86524558,0.90165136,0.98389355,,,,,,
99,9.8177184e-06,0.26165687,0.18783705,0.073819815,0.062514776,0.2016701,0.21319282,0.18082774,0.057006273,0.056143029,0.12717977,0.11866348,0.80149977,0.88310658,0.86423776,0.90715643,0.98422302,0.25547552,0.81196592,0.88578249,0.8783649,0.90559979,0.98543722
100,9.8136735e-06,0.2714904,0.19521199,0.076278414,0.059883392,0.21121925,0.22291808,0.18718652,0.055441497,0.05583267,0.13421263,0.12451854,0.78983181,0.87702934,0.8547503,0.9042125,0.98441286,,,,,,
101,9.8095852e-06,0.27910999,0.20146469,0.077645305,0.058237737,0.21443474,0.22834021,0.19132886,0.053929529,0.053834446,0.14005226,0.13186249,0.78919231,0.86983346,0.85153809,0.8923522,0.98485302,,,,,,
102,9.8054535e-06,0.26064725,0.18776936,0.072877899,0.058265949,0.20236942,0.21126253,0.17903289,0.052896757,0.054249493,0.12890111,0.12141223,0.80218935,0.88133353,0.86473844,0.90191812,0.98494195,,,,,,
103,9.8012785e-06,0.23004529,0.16460089,0.065444401,0.05567344,0.18084481,0.19068128,0.15883343,0.050146707,0.052176702,0.11095897,0.10371028,0.8240201,0.89673485,0.88002262,0.91706697,0.98572419,,,,,,
104,9.7970601e-06,0.24856104,0.1793213,0.069239738,0.051761948,0.19243854,0.20379178,0.17031219,0.04783626,0.047122445,0.12497941,0.11677695,0.80278571,0.88431477,0.86618137,0.90618053,0.98709513,,,,,,
105,9.7927984e-06,0.21814902,0.15577489,0.062374134,0.054916691,0.1727186,0.18109549,0.15068492,0.048202275,0.051303802,0.10456221,0.097079873,0.82895023,0.90242575,0.88543862,0.92343773,0.98654381,,,,,,
106,9.7884936e-06,0.26543145,0.19171917,0.07371228,0.057707143,0.20341278,0.21239669,0.18265628,0.052808833,0.054235121,0.13246757,0.12355953,0.80285403,0.87929603,0.85920149,0.90433747,0.98536296,,,,,,
107,9.7841455e-06,0.23945085,0.17166146,0.067789383,0.055865235,0.18829997,0.19817996,0.16484932,0.049182718,0.049907719,0.11759116,0.10996391,0.82309135,0.89344513,0.87625574,0.91427665,0.98593496,,,,,,
108,9.7797543e-06,0.2745149,0.19836907,0.07614583,0.056650312,0.21125565,0.2206861,0.18924702,0.053483978,0.052545488,0.13820694,0.12769158,0.79113292,0.8743517,0.85031508,0.90406432,0.98480811,,,,,,
109,9.77532e-06,0.25181666,0.18027364,0.071543028,0.060449917,0.19384372,0.20624715,0.17590567,0.05878414,0.0551762,0.1197842,0.11410469,0.80502433,0.88737906,0.87626957,0.90273365,0.98410931,0.25579792,0.81254927,0.88659198,0.89280408,0.89315068,0.98607639
110,9.7708427e-06,0.22393788,0.15946946,0.064468423,0.059807089,0.17580146,0.18485055,0.15606292,0.053233482,0.055285241,0.10502473,0.097676,0.83114871,0.90241413,0.8851917,0.92314386,0.9844973,,,,,,
111,9.7663223e-06,0.24576017,0.1766108,0.069149374,0.056538144,0.18972208,0.20264583,0.16872436,0.049793744,0.051852207,0.12127048,0.11332805,0.81519965,0.88870082,0.87006254,0.91185941,0.98613834,,,,,,
112,9.761759e-06,0.2684889,0.19358894,0.074899964,0.057027591,0.20810154,0.21827402,0.18482362,0.053425611,0.052045169,0.13387179,0.12598785,0.79175345,0.87622586,0.85829075,0.89890799,0.985401,,,,,,
113,9.7571528e-06,0.23803047,0.17120827,0.066822206,0.053781462,0.18673637,0.19397912,0.16354664,0.047985973,0.052922633,0.11737665,0.1095012,0.81373805,0.89174353,0.87360073,0.91390119,0.98633898,,,,,,
114,9.7525037e-06,0.27808565,0.20057353,0.077512118,0.05575086,0.2154684,0.23234363,0.18964624,0.051477908,0.050305373,0.14078269,0.13253042,0.79202532,0.87245579,0.85431258,0.89527455,0.98586458,,,,,,
115,9.7478118e-06,0.28175045,0.20440942,0.077341023,0.052151543,0.21837471,0.22646485,0.19280324,0.050178683,0.048686392,0.14491634,0.13550391,0.78651071,0.86756987,0.8471343,0.89444626,0.98621202,,,,,,
116,9.7430771e-06,0.22744108,0.16253659,0.064904485,0.055540885,0.17775539,0.19077755,0.15692435,0.048381821,0.05145898,0.10982263,0.10402103,0.83170945,0.89959366,0.88662372,0.91578897,0.98615125,,,,,,
117,9.7382996e-06,0.26172865,0.18823984,0.073488809,0.054127886,0.20788352,0.21772158,0.17954842,0.050081048,0.051262381,0.13082943,0.12340267,0.80192259,0.8811548,0.86433487,0.90174907,0.98599393,,,,,,
118,9.7334795e-06,0.25819729,0.18535999,0.072837303,0.058901302,0.2011684,0.21325012,0.1778187,0.053260103,0.054272391,0.12656876,0.12010156,0.8018693,0.88385571,0.86958839,0.90150304,0.98520708,,,,,,
119,9.7286168e-06,0.27633158,0.20051062,0.075820963,0.051551929,0.21206191,0.22211965,0.18925354,0.049356435,0.048512724,0.14196474,0.13295377,0.7892041,0.86988439,0.8494163,0.89494069,0.98642076,0.24728581,0.81522876,0.88853084,0.89900421,0.88914942,0.98627317
120,9.7237115e-06,0.26479581,0.19142257,0.073373238,0.0530405,0.20594323,0.21562545,0.1810474,0.048760191,0.051569496,0.13402906,0.12638993,0.79919886,0.87914545,0.86197148,0.90082397,0.98628899,,,,,,
121,9.7187636e-06,0.25455431,0.18313237,0.071421931,0.05771305,0.19759697,0.20740978,0.17514899,0.051929359,0.055439242,0.12519806,0.11826876,0.80392118,0.88392688,0.86782377,0.90355365,0.98577324,,,,,,
122,9.7137733e-06,0.24374976,0.17421238,0.069537379,0.056103508,0.19399984,0.20520093,0.16853472,0.051475214,0.053395219,0.11822361,0.11120939,0.813077,0.89152458,0.87507311,0.91113137,0.98532061,,,,,,
123,9.7087405e-06,0.25794218,0.18604568,0.0718965,0.051871624,0.20156325,0.21256603,0.17687285,0.048936391,0.049628141,0.12980652,0.12163371,0.80249619,0.87909852,0.85918901,0.90388917,0.98649548,,,,,,
124,9.7036654e-06,0.26602729,0.19206188,0.073965404,0.053176762,0.20883888,0.21567658,0.18319062,0.050542125,0.049436396,0.13421002,0.12582669,0.80834265,0.87976239,0.86078279,0.90208524,0.9856492,,,,,,
125,9.6985479e-06,0.20286653,0.14500954,0.057856996,0.050584526,0.15926896,0.1695878,0.13938158,0.042945373,0.048434458,0.097623395,0.093241441,0.83882651,0.908589,0.89888719,0.91998099,0.98775652,,,,,,
126,9.6933881e-06,0.21608541,0.15428996,0.061795449,0.053684594,0.17237771,0.18030569,0.14888767,0.047464122,0.052851822,0.10303591,0.097971076,0.8289051,0.9030983,0.8910587,0.91726304,0.98671688,,,,,,
127,9.6881861e-06,0.25493314,0.18403103,0.070902107,0.053126489,0.19866931,0.2074439,0.17455801,0.047772237,0.051145059,0.12823061,0.12121269,0.80759633,0.88385475,0.86836772,0.90403585,0.98667982,,,,,,
128,9.682942e-06,0.24517214,0.17546972,0.069702421,0.058429605,0.19339976,0.20320156,0.16934658,0.052709007,0.055586928,0.1186276,0.11074789,0.80564937,0.88880201,0.87050718,0.90985708,0.98547719,,,,,,
129,9.6776557e-06,0.24443204,0.17487847,0.069553566,0.055106328,0.19625906,0.20655824,0.16787077,0.049339026,0.052700752,0.11966044,0.11321701,0.81502657,0.88962884,0.87490559,0.908153,0.98602732,0.2497226,0.81691049,0.88818764,0.86732345,0.91967413,0.98592222
130,9.6723273e-06,0.2678659,0.19361793,0.074247971,0.053018341,0.20811427,0.2177156,0.18384431,0.049854742,0.048034815,0.13616578,0.12659782,0.79900851,0.87696137,0.85357449,0.90553941,0.98637574,,,,,,
131,9.666957e-06,0.2399031,0.17300225,0.066900848,0.049343141,0.18825076,0.1968921,0.16432393,0.044480865,0.046565812,0.12099852,0.11389213,0.81362754,0.88835911,0.87216206,0.90764025,0.98787108,,,,,,
132,9.6615446e-06,0.20882407,0.14891817,0.059905897,0.051675289,0.16454,0.17829841,0.14340763,0.044442754,0.048703528,0.10049684,0.094472123,0.83360677,0.90512621,0.89080133,0.92168057,0.98767657,,,,,,
133,9.6560904e-06,0.25492681,0.18306203,0.071864777,0.057473466,0.19923822,0.20824785,0.17665367,0.053473485,0.053724358,0.12494979,0.11658427,0.80382993,0.8842272,0.86446297,0.90743278,0.98474601,,,,,,
134,9.6505943e-06,0.2692317,0.19395941,0.075272291,0.057150194,0.21010151,0.22030992,0.18510601,0.05245403,0.053744942,0.1344675,0.12601577,0.79984799,0.87780388,0.85729459,0.90257055,0.98517714,,,,,,
135,9.6450564e-06,0.24093175,0.17402893,0.066902818,0.050187113,0.18823156,0.19571266,0.16450631,0.04519275,0.052030654,0.12080808,0.11409937,0.8236281,0.88992201,0.87472866,0.9093825,0.98718766,,,,,,
136,9.6394768e-06,0.25295954,0.18204408,0.070915462,0.053120947,0.19930933,0.20883594,0.17377153,0.049153877,0.05171603,0.12597518,0.1186728,0.80295575,0.88430524,0.86792866,0.90562195,0.98611801,,,,,,
137,9.6338555e-06,0.22436915,0.16091176,0.063457384,0.05091275,0.17639196,0.18622735,0.15461888,0.046128897,0.04915499,0.10970191,0.10386078,0.81985364,0.89654125,0.88371857,0.91209159,0.98701597,,,,,,
138,9.6281926e-06,0.22524593,0.16159422,0.063651708,0.049719681,0.17737341,0.18843235,0.15483917,0.046166005,0.047032898,0.11092798,0.10264153,0.81682979,0.89475082,0.87555418,0.91732884,0.98759357,,,,,,
139,9.6224881e-06,0.21373922,0.15261444,0.061124784,0.052147126,0.17092408,0.17810503,0.14776682,0.046669321,0.051389731,0.10221491,0.096782009,0.83028546,0.90414206,0.89175498,0.91892289,0.98661137,0.2465543,0.81915819,0.88973421,0.86499167,0.92608657,0.98610276
140,9.616742e-06,0.26086033,0.18805321,0.072807124,0.055314578,0.2022111,0.21166172,0.17999469,0.052413814,0.05383065,0.12941521,0.12178249,0.80036226,0.87900743,0.85995672,0.90424632,0.98545954,,,,,,
141,9.6109546e-06,0.22488067,0.16102962,0.063851057,0.049885618,0.17920209,0.18890989,0.155057,0.045105255,0.046548281,0.11084485,0.10324947,0.82647716,0.8986062,0.88081337,0.91899238,0.98735335,,,,,,
142,9.6051257e-06,0.24601267,0.176225,0.069787676,0.055867476,0.19720339,0.20506295,0.16917232,0.049838258,0.0533584,0.12042303,0.11439538,0.81928157,0.89169668,0.87799482,0.90812674,0.98573,,,,,,
143,9.5992555e-06,0.2392838,0.17179062,0.06749318,0.051906243,0.19000358,0.19966358,0.16418009,0.046937458,0.050517479,0.11850804,0.11118112,0.81134728,0.88999887,0.87238263,0.911314,0.98680914,,,,,,
144,9.593344e-06,0.229799,0.16398314,0.06581586,0.056236325,0.1821238,0.19309759,0.15888139,0.050633188,0.053032173,0.10969673,0.10507495,0.81947229,0.89703611,0.88692852,0.90909482,0.98616295,,,,,,
145,9.5873913e-06,0.25383463,0.18191708,0.071917546,0.055363177,0.2015324,0.21156382,0.17574112,0.053680855,0.050758851,0.1241923,0.11635262,0.80570962,0.88552592,0.86882508,0.90647263,0.98505485,,,,,,
146,9.5813974e-06,0.27432206,0.1983388,0.07598326,0.050476391,0.21810691,0.22618158,0.18706058,0.047978958,0.049192731,0.14042943,0.13270489,0.78672,0.87114647,0.8533559,0.89271363,0.98687547,,,,,,
147,9.5753624e-06,0.23538529,0.16962792,0.065757372,0.051909654,0.18257035,0.19038816,0.16199536,0.045791313,0.052079406,0.1169745,0.10972926,0.83367851,0.89650938,0.87896682,0.91887357,0.98660559,,,,,,
148,9.5692864e-06,0.23632022,0.17032441,0.065995814,0.050797662,0.1833257,0.19305511,0.16222126,0.045728857,0.047638114,0.11828801,0.11013126,0.81887588,0.89161347,0.8725047,0.91334455,0.98746112,,,,,,
149,9.5631694e-06,0.25589043,0.183972,0.071918429,0.056273835,0.20087271,0.21136777,0.17555316,0.051752693,0.055941406,0.1259318,0.11886325,0.80197239,0.88390606,0.86709088,0.90503295,0.9856663,0.24779311,0.82233592,0.89266719,0.88697576,0.90784398,0.98679809
150,9.5570115e-06,0.2165935,0.15480096,0.061792542,0.053484743,0.17223606,0.18018843,0.1490671,0.047255042,0.053001712,0.1036534,0.097848907,0.82946538,0.90263854,0.88944879,0.91890808,0.98661639,,,,,,
151,9.5508128e-06,0.2227777,0.16032044,0.062457258,0.048883954,0.17382494,0.18332736,0.15272439,0.04455612,0.048201141,0.11024329,0.1028446,0.82438772,0.89852223,0.88104112,0.91936959,0.98753235,,,,,,
152,9.5445732e-06,0.27333617,0.19781775,0.075518419,0.050949632,0.21332194,0.2229688,0.18730239,0.048311728,0.046976732,0.14036429,0.13125541,0.79038379,0.87154157,0.84944031,0.8980415,0.98656981,,,,,,
153,9.5382929e-06,0.27242521,0.19681103,0.075614181,0.054682852,0.21320911,0.22136292,0.18674573,0.050758963,0.055033043,0.1373322,0.12922198,0.79346204,0.87375607,0.8544511,0.89907425,0.9856167,,,,,,
154,9.531972e-06,0.23847822,0.17147722,0.067000999,0.051338813,0.18885289,0.19699191,0.1636264,0.045961765,0.047772612,0.11896526,0.11182594,0.81149325,0.88935709,0.87248638,0.90945187,0.98739233,,,,,,
155,9.5256104e-06,0.23364636,0.16858732,0.06505904,0.048631056,0.18129656,0.19184145,0.1597348,0.04410136,0.048821477,0.11719635,0.11008532,0.81476945,0.89166232,0.87586846,0.91091729,0.98782622,,,,,,
156,9.5192084e-06,0.24187109,0.17367903,0.068192059,0.053951383,0.18932858,0.19998298,0.16666096,0.048934679,0.051551361,0.11914732,0.11165834,0.81332051,0.88956608,0.87193726,0.91063249,0.98614346,,,,,,
157,9.5127658e-06,0.2388957,0.1714942,0.067401499,0.053506354,0.1877707,0.19719416,0.16471455,0.049693487,0.052147046,0.11698123,0.10922086,0.81837973,0.89045987,0.87081351,0.91553493,0.98578717,,,,,,
158,9.5062828e-06,0.25040822,0.18037601,0.070032214,0.050991923,0.1969356,0.20757933,0.17164154,0.046707427,0.049085876,0.12593106,0.11864176,0.81037882,0.88644901,0.86952829,0.90669509,0.98711943,,,,,,
159,9.4997595e-06,0.25792894,0.1864791,0.071449835,0.051622702,0.19960822,0.20996552,0.176553,0.047003869,0.049818606,0.13086761,0.12318385,0.80927631,0.88121085,0.86294601,0.90449017,0.98692457,0.24626715,0.81643205,0.88832979,0.87920055,0.90773801,0.98608776
160,9.4931959e-06,0.24683136,0.17647763,0.070353738,0.057256687,0.19481855,0.20710251,0.17088445,0.053061648,0.054642132,0.11961065,0.11069916,0.81012854,0.88889709,0.86778431,0.9135944,0.98486672,,,,,,
161,9.4865921e-06,0.25606063,0.18448632,0.071574308,0.053645369,0.19960621,0.21101555,0.17563952,0.049900918,0.052490869,0.12763687,0.12012682,0.8104271,0.88389872,0.86635769,0.9054852,0.98589996,,,,,,
162,9.4799482e-06,0.26260533,0.19009702,0.072508308,0.051934708,0.20305445,0.21196704,0.17982705,0.047446804,0.051456502,0.13355637,0.12549385,0.79480246,0.87750211,0.85833359,0.90032401,0.98710978,,,,,,
163,9.4732642e-06,0.21170304,0.15074269,0.060960346,0.053986027,0.16999027,0.17860313,0.14600958,0.04777314,0.053784346,0.099959597,0.094144358,0.83400535,0.90675742,0.89256377,0.9228848,0.98627939,,,,,,
164,9.4665401e-06,0.2562992,0.18477119,0.071528014,0.053785082,0.20086695,0.20960272,0.17572943,0.049291344,0.052911544,0.12815496,0.12016914,0.80449962,0.88287427,0.86455931,0.90549949,0.9859159,,,,,,
165,9.4597762e-06,0.23880747,0.1712559,0.067551566,0.053599358,0.18849087,0.19901418,0.16432833,0.048284755,0.052637329,0.11710202,0.11057951,0.8146883,0.8911235,0.87564164,0.90990034,0.98608792,,,,,,
166,9.4529723e-06,0.24937201,0.17938038,0.069991639,0.05366216,0.19703618,0.20442099,0.17165757,0.050240344,0.051420775,0.12361499,0.11466049,0.8072131,0.88481815,0.86324482,0.91025983,0.9859124,,,,,,
167,9.4461287e-06,0.22291576,0.15929031,0.063625458,0.053808987,0.1763014,0.18580356,0.15424566,0.048858149,0.053345235,0.10696605,0.099466987,0.82351447,0.89949785,0.88253136,0.91915831,0.9862595,,,,,,
168,9.4392453e-06,0.23309333,0.16634106,0.066752272,0.057203234,0.18478943,0.19659373,0.16066552,0.050380969,0.056903036,0.11145181,0.10581656,0.82651598,0.89685671,0.88350898,0.91316631,0.98549134,,,,,,
169,9.4323222e-06,0.24883833,0.17892181,0.069916515,0.05299275,0.19716487,0.20529315,0.1711484,0.049485635,0.048960909,0.12401799,0.11408433,0.80719407,0.88440073,0.86119692,0.91206408,0.98633427,0.24289243,0.82037416,0.89141338,0.90037487,0.8911202,0.98662902
170,9.4253595e-06,0.22175982,0.15967043,0.062089392,0.044522266,0.17485418,0.18589696,0.1515238,0.041074097,0.044122651,0.11153686,0.1048906,0.82570798,0.89828088,0.88308854,0.91622523,0.98879482,,,,,,
171,9.4183573e-06,0.24115607,0.17461213,0.066543945,0.045659358,0.18879318,0.19711077,0.16413636,0.041281129,0.046597227,0.12356432,0.11708826,0.81115961,0.88774271,0.87306816,0.90597364,0.98859503,,,,,,
172,9.4113157e-06,0.22287726,0.15921995,0.063657311,0.052754522,0.17937924,0.18729591,0.15341653,0.047882942,0.052662014,0.10719648,0.10091345,0.8228279,0.89863732,0.88364357,0.91541524,0.98660534,,,,,,
173,9.4042347e-06,0.21109649,0.15116843,0.059928062,0.048601507,0.1675431,0.1771902,0.14485868,0.044004508,0.048248707,0.10241293,0.097579689,0.829198,0.90331664,0.89224326,0.9165516,0.98818349,,,,,,
174,9.3971143e-06,0.23601798,0.16937623,0.066641752,0.052115395,0.18453143,0.19490089,0.16356776,0.048580095,0.05028197,0.11577676,0.10883564,0.82271781,0.89381767,0.87681275,0.91402067,0.98631252,,,,,,
175,9.3899547e-06,0.21843636,0.15611835,0.062318009,0.052153184,0.17274011,0.18251245,0.15107219,0.046681758,0.051063109,0.10542239,0.098478047,0.8364524,0.90371164,0.88752925,0.92339628,0.98666533,,,,,,
176,9.382756e-06,0.21936336,0.15741343,0.061949931,0.049862378,0.17236926,0.18201368,0.15071931,0.044307887,0.048747043,0.10761771,0.10164857,0.82722898,0.89824875,0.88477148,0.91563501,0.98756309,,,,,,
177,9.3755181e-06,0.22356984,0.16063544,0.062934403,0.048814653,0.17823737,0.18520637,0.15310216,0.043185566,0.049518462,0.11067075,0.1047207,0.82378427,0.89778113,0.88401525,0.91426256,0.98799119,,,,,,
178,9.3682412e-06,0.2149225,0.15491401,0.060008493,0.044179842,0.16823675,0.17820704,0.14678983,0.04031678,0.047181148,0.10759544,0.10041502,0.83053163,0.89988984,0.88336534,0.91894624,0.98896597,,,,,,
179,9.3609254e-06,0.2262548,0.16250745,0.063747348,0.048011951,0.18080446,0.18897427,0.15504251,0.043481653,0.04822536,0.11226444,0.10634189,0.82502213,0.89559976,0.88166957,0.91188905,0.98766278,0.23438448,0.82503351,0.89542336,0.90882484,0.89344951,0.98746148
180,9.3535706e-06,0.21436564,0.15331799,0.061047652,0.048871445,0.16956859,0.18280625,0.14700726,0.043621375,0.047777483,0.10486592,0.097373783,0.82749367,0.90166754,0.88469914,0.9213668,0.98805892,,,,,,
181,9.3461771e-06,0.23423514,0.16770602,0.066529122,0.052224426,0.18625967,0.19562775,0.1621546,0.049706231,0.050122731,0.11393912,0.10697687,0.81898717,0.89445345,0.87822848,0.91341304,0.98595027,,,,,,
182,9.3387448e-06,0.23106301,0.1645425,0.066520507,0.057197727,0.18625647,0.19468076,0.16009917,0.052983057,0.054678884,0.10942702,0.10211061,0.81995308,0.89717956,0.88045652,0.91779815,0.98461268,,,,,,
183,9.3312739e-06,0.23355659,0.16752199,0.066034594,0.050963423,0.18574931,0.19527785,0.160615,0.046504226,0.051105095,0.11495669,0.10823712,0.82161585,0.89413378,0.87884909,0.91201209,0.98680802,,,,,,
184,9.3237644e-06,0.22348729,0.16073088,0.062756404,0.048063416,0.1752872,0.18658463,0.15263619,0.043131166,0.049934273,0.11086161,0.10406775,0.82749372,0.89772674,0.88161514,0.91645768,0.98801944,,,,,,
185,9.3162164e-06,0.22397828,0.16052473,0.063453555,0.049876392,0.18046501,0.18789016,0.15326824,0.043978169,0.049809664,0.11038926,0.10337465,0.82955953,0.89900533,0.88269352,0.91761827,0.98756651,,,,,,
186,9.30863e-06,0.21953856,0.15666522,0.062873337,0.053188467,0.17489258,0.18498428,0.15155716,0.046332718,0.051630313,0.10576629,0.099940119,0.83631714,0.90376305,0.89033686,0.91926308,0.98645542,,,,,,
187,9.3010052e-06,0.21587441,0.15475556,0.061118853,0.048017304,0.17155818,0.18212971,0.14763121,0.042395868,0.050054626,0.10634851,0.098504601,0.83424353,0.90155454,0.88260825,0.92342184,0.98789305,,,,,,
188,9.2933422e-06,0.2171589,0.15553023,0.061628663,0.046061451,0.17620025,0.18477423,0.14867541,0.042015705,0.048483173,0.10709679,0.10076558,0.83051052,0.90235338,0.88733918,0.91935622,0.98803514,,,,,,
189,9.2856409e-06,0.22622003,0.16225074,0.06396929,0.050742222,0.18020884,0.18820761,0.15531932,0.045191918,0.05312654,0.1108037,0.10441051,0.82612845,0.89725428,0.88231263,0.91474205,0.98724635,0.25673587,0.81570801,0.8889817,0.90379986,0.88479706,0.98597645
190,9.2779015e-06,0.22247627,0.15976647,0.0627098,0.050111799,0.17516954,0.18460897,0.15239623,0.044436536,0.051153388,0.10932183,0.10276683,0.83181771,0.90069395,0.88563995,0.91834274,0.98734636,,,,,,
191,9.2701241e-06,0.2448239,0.17605602,0.068767882,0.054111297,0.19306309,0.20099291,0.16802153,0.0480436,0.056246908,0.12077923,0.1140898,0.82024137,0.89069541,0.8755665,0.90852177,0.98626036,,,,,,
192,9.2623087e-06,0.20673382,0.14775645,0.058977375,0.046434063,0.16723353,0.17711099,0.14130596,0.041986476,0.046736188,0.10086593,0.094434267,0.83420133,0.90615386,0.89096368,0.92313459,0.98830386,,,,,,
193,9.2544554e-06,0.23296624,0.16744132,0.06552492,0.049826474,0.18288064,0.19460701,0.15968769,0.045461325,0.048657172,0.11572523,0.10843425,0.82034791,0.89180201,0.87511195,0.91114869,0.98716877,,,,,,
194,9.2465643e-06,0.20792783,0.14849102,0.059436815,0.050044731,0.16566848,0.17468572,0.14340172,0.045050372,0.049569756,0.099765827,0.093822715,0.83513543,0.90476058,0.8901651,0.92361597,0.98736787,,,,,,
195,9.2386355e-06,0.24260693,0.17430807,0.068298859,0.051941489,0.19454871,0.20080101,0.16648586,0.047290175,0.052716991,0.12029811,0.11228661,0.81496724,0.88887839,0.87015208,0.91160308,0.98657475,,,,,,
196,9.2306691e-06,0.25508926,0.18298443,0.07210483,0.055763579,0.20390401,0.21280019,0.17526626,0.050745581,0.052849333,0.12601668,0.11833778,0.80249069,0.8836706,0.8666768,0.90420931,0.98599689,,,,,,
197,9.2226651e-06,0.21192327,0.1509704,0.060952864,0.05383432,0.16946896,0.17728422,0.14683781,0.048951321,0.05301735,0.099611437,0.094653514,0.83459713,0.9060108,0.89432873,0.91993455,0.98629114,,,,,,
198,9.2146235e-06,0.26018743,0.18835717,0.071830261,0.049470507,0.20339721,0.2122318,0.17745085,0.046647803,0.050020726,0.13242826,0.12550948,0.80556801,0.87924153,0.86278342,0.89932394,0.98708436,,,,,,
199,9.2065446e-06,0.2374727,0.17096396,0.066508741,0.049831314,0.1883346,0.19668468,0.16220205,0.044176209,0.051414922,0.11858385,0.11289884,0.8234844,0.89524005,0.88245384,0.91082352,0.987197,0.23624253,0.82316702,0.89278238,0.86786498,0.92719453,0.98653688
200,9.1984284e-06,0.23400113,0.16833953,0.0656616,0.049882935,0.18336676,0.19347966,0.16078501,0.0453116,0.048753265,0.11676443,0.10803156,0.82597344,0.89467383,0.87437029,0.9188045,0.98718843,,,,,,
201,9.1902749e-06,0.23231331,0.16684394,0.065469368,0.051017217,0.18352344,0.1932367,0.15933902,0.045900106,0.052309449,0.11444625,0.10800609,0.82134139,0.89294487,0.87762497,0.91192302,0.98710212,,,,,,
202,9.1820842e-06,0.1874231,0.13318056,0.054242542,0.048363252,0.15121496,0.1614315,0.12851159,0.041462424,0.051219396,0.088266888,0.082497732,0.85458139,0.91794555,0.90473011,0.93300908,0.98807475,,,,,,
203,9.1738565e-06,0.21946794,0.15657706,0.06289088,0.053284359,0.17699564,0.18541351,0.15085655,0.047094243,0.052352466,0.10519656,0.099902523,0.82807783,0.90157232,0.8888232,0.91614335,0.98651018,,,,,,
204,9.1655918e-06,0.24143065,0.17465571,0.066774948,0.045630068,0.18895519,0.19813742,0.1647522,0.042457645,0.04670254,0.12324973,0.11585887,0.81653649,0.88704321,0.87121898,0.9069885,0.98854698,,,,,,
205,9.1572901e-06,0.25365166,0.18283062,0.070821039,0.051309842,0.19936426,0.20926077,0.17397882,0.047366546,0.050224498,0.12754474,0.12034464,0.80615433,0.88312383,0.86667518,0.90357995,0.98670948,,,,,,
206,9.1489517e-06,0.19474213,0.13932557,0.055416559,0.044106879,0.15570563,0.16536425,0.13342082,0.039621366,0.044889975,0.095046155,0.088676195,0.8418164,0.91127027,0.89637723,0.92867788,0.98879136,,,,,,
207,9.1405765e-06,0.21078277,0.15107217,0.059710601,0.046634814,0.16792129,0.17707888,0.14471584,0.042308694,0.045512825,0.10376062,0.096651382,0.83646682,0.90361371,0.8866097,0.92324908,0.9883917,,,,,,
208,9.1321646e-06,0.24965695,0.17914956,0.070507387,0.052071345,0.20008749,0.21169362,0.17063257,0.048091945,0.051639594,0.12417751,0.11590068,0.81066749,0.88784775,0.86820738,0.91037001,0.98640556,,,,,,
209,9.1237162e-06,0.23741708,0.17049181,0.066925268,0.049188372,0.18847638,0.19912164,0.16335223,0.046127901,0.050028854,0.11776302,0.11080257,0.81428864,0.89222016,0.87547458,0.91197712,0.9872581,0.24216573,0.82251291,0.89274491,0.89483849,0.8997808,0.98643249
