# model=B23VideoMTWindowModel tfcu=videomt_window_final_fast lora_rank=32 input_size= num_clips=1 num_frames=5
# loss=videomt_query_mask + 1*query_mask aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=309258322 params_trainable=6104146
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_videomt_enabled,train_videomt_final,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_videomt_enabled,val_videomt_final
106,3.4658789e-05,0.36338855,0.36338855,,,,,,,,,,,,,,,,,,,,,0.36338855,,0.071958133,,0.15341282,0.15498611,0.052200017,0.19698163,0.056774628,,,0.7685481,0.86407508,0.85213071,0.88106726,0.98339791,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3.4497126e-05,0.33917434,0.33917434,,,,,,,,,,,,,,,,,,,,,0.33917434,,0.05999089,,0.14769347,0.14599043,0.046023235,0.19020591,0.06075895,,,0.775331,0.86935014,0.85177785,0.89121878,0.98602282,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,3.4335378e-05,0.38742042,0.38742042,,,,,,,,,,,,,,,,,,,,,0.38742042,,0.065624506,,0.17176489,0.14545486,0.045571697,0.2262024,0.068712332,,,0.74462448,0.84726499,0.82679694,0.87383581,0.98401814,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,3.4173546e-05,0.34999933,0.34999933,,,,,,,,,,,,,,,,,,,,,0.34999933,,0.062956864,,0.16075371,0.14765151,0.048362741,0.17639356,0.065280347,,,0.75933838,0.85798705,0.84579399,0.87901443,0.98506517,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,3.4011629e-05,0.29334392,0.29334392,,,,,,,,,,,,,,,,,,,,,0.29334392,,0.05454318,,0.1312412,0.14516748,0.039475759,0.14817389,0.064763382,,,0.80128858,0.88533767,0.86972454,0.9055413,0.9871556,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,3.3849626e-05,0.34240271,0.34240271,,,,,,,,,,,,,,,,,,,,,0.34240271,,0.063338169,,0.15193702,0.14503802,0.041660988,0.18440262,0.068438086,,,0.76891041,0.86442897,0.85082648,0.88181043,0.98547549,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,3.3687536e-05,0.34326052,0.34326052,,,,,,,,,,,,,,,,,,,,,0.34326052,,0.057813261,,0.15487324,0.14171348,0.041309486,0.19591017,0.048785106,,,0.76438309,0.86235998,0.84365273,0.88463637,0.98640694,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,3.352536e-05,0.35655858,0.35655858,,,,,,,,,,,,,,,,,,,,,0.35655858,,0.061354921,,0.15996517,0.14546997,0.044831552,0.19806685,0.065157871,,,0.76093501,0.85913041,0.82864134,0.89811761,0.98479262,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,3.3363097e-05,0.36751276,0.36751276,,,,,,,,,,,,,,,,,,,,,0.36751276,,0.062159224,,0.16085303,0.14204665,0.041202551,0.21722342,0.081851886,,,0.75626869,0.85584433,0.83341932,0.88458217,0.98472746,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,3.3200746e-05,0.39601399,0.39601399,,,,,,,,,,,,,,,,,,,,,0.39601399,,0.067661838,,0.18264877,0.13986088,0.04734059,0.21866343,0.05708327,,,0.72929739,0.83625607,0.81804237,0.85996422,0.98405518,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,3.3038307e-05,0.37371854,0.37371854,,,,,,,,,,,,,,,,,,,,,0.37371854,,0.063610716,,0.16903428,0.14437891,0.045044199,0.21124606,0.057094664,,,0.75415162,0.85059571,0.83991047,0.86700157,0.98532575,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,3.2875779e-05,0.34835209,0.34835209,,,,,,,,,,,,,,,,,,,,,0.34835209,,0.061431256,,0.15334105,0.14265922,0.042825589,0.19827631,0.058958792,,,0.77105526,0.86472169,0.85052904,0.88275171,0.9847492,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,3.2713162e-05,0.32273765,0.32273765,,,,,,,,,,,,,,,,,,,,,0.32273765,,0.057052084,,0.14703306,0.14126092,0.037809063,0.17298709,0.061913831,,,0.77823774,0.8696776,0.85030589,0.89268642,0.98645909,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,3.2550455e-05,0.35161604,0.35161604,,,,,,,,,,,,,,,,,,,,,0.35161604,,0.060911777,,0.15711952,0.13603468,0.043360617,0.20117763,0.045138874,,,0.76114871,0.86009141,0.83469212,0.88872104,0.98544544,1,1,0.8717344,0.8717344,,,,,,,,,,,,,,,,,,,,,0.8717344,,0.26738467,,0.32947301,0.18449134,0.17158558,0.34459459,0.075620775,,,0.5595522,0.68828389,0.69987557,0.74473135,0.97007985,1,1
120,3.2387657e-05,0.3282404,0.3282404,,,,,,,,,,,,,,,,,,,,,0.3282404,,0.058416269,,0.1453897,0.14154435,0.039077985,0.18432087,0.056577894,,,0.78295494,0.87137575,0.8551207,0.89301188,0.98571011,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,3.2224769e-05,0.35494322,0.35494322,,,,,,,,,,,,,,,,,,,,,0.35494322,,0.065834216,,0.15365927,0.142221,0.046950418,0.19846332,0.056318045,,,0.76610547,0.86353557,0.84485688,0.88751078,0.98463595,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,3.2061789e-05,0.35910311,0.35910311,,,,,,,,,,,,,,,,,,,,,0.35910311,,0.060695838,,0.15549977,0.13989336,0.045948231,0.21544369,0.052168703,,,0.76469375,0.86200901,0.84265105,0.88520895,0.98553465,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,3.1898716e-05,0.33684332,0.33684332,,,,,,,,,,,,,,,,,,,,,0.33684332,,0.058117622,,0.14538096,0.13359681,0.036958779,0.2048487,0.057611589,,,0.77707855,0.87126866,0.84877029,0.89878889,0.98624075,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3.1735552e-05,0.340955,0.340955,,,,,,,,,,,,,,,,,,,,,0.340955,,0.059093117,,0.14612571,0.13542724,0.039125992,0.20720857,0.057975311,,,0.77941981,0.87036619,0.85343364,0.89182232,0.98552307,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,3.1572293e-05,0.32591139,0.32591139,,,,,,,,,,,,,,,,,,,,,0.32591139,,0.063941026,,0.14437024,0.136275,0.046679974,0.1632915,0.058006325,,,0.78248192,0.87313684,0.85292994,0.89869843,0.98538625,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,3.1408941e-05,0.29370905,0.29370905,,,,,,,,,,,,,,,,,,,,,0.29370905,,0.053654979,,0.13353577,0.13469069,0.039190464,0.14762977,0.063736476,,,0.79383342,0.88122689,0.85408724,0.91263686,0.9862765,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,3.1245495e-05,0.38492676,0.38492676,,,,,,,,,,,,,,,,,,,,,0.38492676,,0.071196296,,0.16220952,0.14330026,0.045143473,0.232036,0.05766195,,,0.75836333,0.85500369,0.83621303,0.87862815,0.98313595,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3.1081953e-05,0.33353473,0.33353473,,,,,,,,,,,,,,,,,,,,,0.33353473,,0.062378872,,0.1481212,0.13640627,0.044114142,0.17702876,0.056429003,,,0.77343798,0.86910089,0.85122063,0.88956743,0.98477196,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,3.0918316e-05,0.36495672,0.36495672,,,,,,,,,,,,,,,,,,,,,0.36495672,,0.064718662,,0.15905444,0.1389927,0.042042844,0.21563749,0.053938115,,,0.76260586,0.85985769,0.84392929,0.8794635,0.98461418,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,3.0754583e-05,0.32430077,0.32430077,,,,,,,,,,,,,,,,,,,,,0.32430077,,0.055680083,,0.14305654,0.12629618,0.040344321,0.18858304,0.04785655,,,0.77977996,0.87218739,0.84654587,0.90271136,0.98605675,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,3.0590752e-05,0.36903473,0.36903473,,,,,,,,,,,,,,,,,,,,,0.36903473,,0.065002984,,0.1641181,0.13522631,0.042429047,0.213993,0.049413132,,,0.75921856,0.85474413,0.83721016,0.87763383,0.9849593,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,3.0426825e-05,0.25709083,0.25709083,,,,,,,,,,,,,,,,,,,,,0.25709083,,0.042072031,,0.12091501,0.1188999,0.030385885,0.13860561,0.036630492,,,0.81029821,0.89242815,0.87502236,0.91288334,0.99018269,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,3.0262798e-05,0.32519014,0.32519014,,,,,,,,,,,,,,,,,,,,,0.32519014,,0.057367373,,0.14522006,0.1297992,0.037256274,0.1856215,0.046738634,,,0.7758586,0.87045039,0.84575292,0.89826414,0.98597531,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,3.0098674e-05,0.35159845,0.35159845,,,,,,,,,,,,,,,,,,,,,0.35159845,,0.059488358,,0.15290668,0.13095832,0.035736671,0.21878518,0.053945766,,,0.76541652,0.86269709,0.83666341,0.89342937,0.98518993,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2.9934449e-05,0.31362765,0.31362765,,,,,,,,,,,,,,,,,,,,,0.31362765,,0.059101746,,0.13557849,0.13518201,0.041382738,0.17236727,0.053133007,,,0.79404182,0.87967555,0.85198647,0.91241404,0.98493342,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2.9770124e-05,0.3641069,0.3641069,,,,,,,,,,,,,,,,,,,,,0.3641069,,0.062391868,,0.16776957,0.1282757,0.040519397,0.20549395,0.045249977,,,0.74992991,0.84926583,0.82714486,0.87693409,0.98575499,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2.9605699e-05,0.35889041,0.35889041,,,,,,,,,,,,,,,,,,,,,0.35889041,,0.067995957,,0.16273805,0.13360308,0.046965818,0.18649517,0.047457655,,,0.75893141,0.85582204,0.83344284,0.88308588,0.9844176,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2.9441172e-05,0.30102907,0.30102907,,,,,,,,,,,,,,,,,,,,,0.30102907,,0.052031448,,0.14372079,0.12068208,0.03717158,0.15382005,0.037469124,,,0.77761623,0.87170769,0.85300308,0.8943975,0.98836336,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2.9276543e-05,0.30118228,0.30118228,,,,,,,,,,,,,,,,,,,,,0.30118228,,0.056972923,,0.13528342,0.12647493,0.041752917,0.15490455,0.042734538,,,0.78959871,0.87929181,0.86489603,0.8964975,0.9866254,1,1,0.91184039,0.91184039,,,,,,,,,,,,,,,,,,,,,0.91184039,,0.28380425,,0.33921149,0.17595181,0.19502953,0.35353966,0.05742461,,,0.54424457,0.67474108,0.68021883,0.73103207,0.96858288,1,1
140,2.9111811e-05,0.38093567,0.38093567,,,,,,,,,,,,,,,,,,,,,0.38093567,,0.068183145,,0.16815368,0.13161048,0.043820387,0.22305315,0.045815446,,,0.74718985,0.85008107,0.8256697,0.87940696,0.98371494,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2.8946975e-05,0.30030577,0.30030577,,,,,,,,,,,,,,,,,,,,,0.30030577,,0.048889632,,0.13804518,0.11745512,0.03060393,0.17491393,0.047392695,,,0.78983639,0.87799039,0.85508062,0.9043921,0.98798996,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2.8782035e-05,0.36167644,0.36167644,,,,,,,,,,,,,,,,,,,,,0.36167644,,0.065949961,,0.15908507,0.13042238,0.046185531,0.20389918,0.050779346,,,0.75854007,0.85748211,0.83155494,0.88806134,0.98339745,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2.861699e-05,0.34322713,0.34322713,,,,,,,,,,,,,,,,,,,,,0.34322713,,0.058508257,,0.15169476,0.12443029,0.041866985,0.20309355,0.043223346,,,0.76872017,0.86399384,0.84272228,0.89021179,0.98635134,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2.8451838e-05,0.31815763,0.31815763,,,,,,,,,,,,,,,,,,,,,0.31815763,,0.055514439,,0.14686232,0.12618061,0.042585918,0.16607192,0.051429236,,,0.77989615,0.87188279,0.8489855,0.89994975,0.98648908,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2.8286581e-05,0.32111866,0.32111866,,,,,,,,,,,,,,,,,,,,,0.32111866,,0.057836839,,0.14774055,0.12276667,0.03904405,0.16977651,0.049926677,,,0.77322977,0.86818594,0.84768196,0.89266289,0.98655337,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2.8121216e-05,0.38003294,0.38003294,,,,,,,,,,,,,,,,,,,,,0.38003294,,0.06558787,,0.17126312,0.12769023,0.044574397,0.22048095,0.042697691,,,0.74461323,0.84796977,0.82839336,0.87170295,0.98422252,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2.7955743e-05,0.30674901,0.30674901,,,,,,,,,,,,,,,,,,,,,0.30674901,,0.057303683,,0.13240204,0.12784654,0.036991788,0.17445353,0.0492831,,,0.79821088,0.88239369,0.86089812,0.90801414,0.98583102,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2.7790161e-05,0.31820841,0.31820841,,,,,,,,,,,,,,,,,,,,,0.31820841,,0.055082122,,0.14665295,0.11716665,0.039688223,0.17376697,0.038874109,,,0.77724463,0.86971434,0.84507977,0.89880286,0.98664278,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2.7624469e-05,0.3409799,0.3409799,,,,,,,,,,,,,,,,,,,,,0.3409799,,0.060411018,,0.1485216,0.12569033,0.03769296,0.20505829,0.043871378,,,0.77332771,0.86823933,0.84249761,0.89800558,0.98523652,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2.7458667e-05,0.27323412,0.27323412,,,,,,,,,,,,,,,,,,,,,0.27323412,,0.048933106,,0.1223969,0.12114735,0.035622924,0.14724848,0.04411045,,,0.80809533,0.89109446,0.87185428,0.91251573,0.98795833,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2.7292753e-05,0.30592864,0.30592864,,,,,,,,,,,,,,,,,,,,,0.30592864,,0.058457617,,0.13636936,0.12363725,0.042311029,0.15892107,0.043037544,,,0.79185727,0.87996224,0.85994068,0.90330403,0.98561606,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2.7126728e-05,0.32729654,0.32729654,,,,,,,,,,,,,,,,,,,,,0.32729654,,0.054703908,,0.15217414,0.11428816,0.036437579,0.18330091,0.048348462,,,0.76683949,0.86423298,0.83988683,0.89303821,0.98671178,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2.6960589e-05,0.33892266,0.33892266,,,,,,,,,,,,,,,,,,,,,0.33892266,,0.062444172,,0.15016444,0.12749939,0.040680438,0.18837171,0.054130097,,,0.7734567,0.86632538,0.83920189,0.89922779,0.98435387,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2.6794337e-05,0.3056991,0.3056991,,,,,,,,,,,,,,,,,,,,,0.3056991,,0.051323421,,0.14393105,0.1137694,0.032559019,0.16878912,0.040820979,,,0.77703368,0.87094152,0.8508276,0.89384532,0.98797691,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2.6627969e-05,0.32001365,0.32001365,,,,,,,,,,,,,,,,,,,,,0.32001365,,0.055466702,,0.14999603,0.11687907,0.038966487,0.17068291,0.038822614,,,0.77388255,0.865607,0.84656603,0.88897336,0.98681656,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2.6461487e-05,0.35050635,0.35050635,,,,,,,,,,,,,,,,,,,,,0.35050635,,0.062078866,,0.15447338,0.12534261,0.041803565,0.20367593,0.04947218,,,0.76862821,0.86435473,0.83904087,0.895037,0.98418605,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2.6294887e-05,0.32663776,0.32663776,,,,,,,,,,,,,,,,,,,,,0.32663776,,0.061225195,,0.14552312,0.12015736,0.042296191,0.17626413,0.046014129,,,0.77813022,0.87122513,0.85012579,0.89624683,0.98568513,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2.6128171e-05,0.3135388,0.3135388,,,,,,,,,,,,,,,,,,,,,0.3135388,,0.054082908,,0.13822585,0.11735703,0.033498248,0.18799007,0.046180386,,,0.78619111,0.87627551,0.85670314,0.89786644,0.98749031,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2.5961336e-05,0.30173113,0.30173113,,,,,,,,,,,,,,,,,,,,,0.30173113,,0.049716173,,0.13933203,0.11411325,0.032481443,0.17299211,0.042404854,,,0.78743718,0.8761299,0.85405764,0.90126853,0.98793314,1,1,0.96996562,0.96996562,,,,,,,,,,,,,,,,,,,,,0.96996562,,0.33407463,,0.34339868,0.1720864,0.20194361,0.35307141,0.063804927,,,0.53611358,0.6700584,0.71308318,0.68330269,0.96932418,1,1
160,2.5794382e-05,0.3215796,0.3215796,,,,,,,,,,,,,,,,,,,,,0.3215796,,0.05976075,,0.14338814,0.12179739,0.043585261,0.17043741,0.053295069,,,0.77879373,0.87207398,0.84347665,0.90560683,0.98494383,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2.5627308e-05,0.32567928,0.32567928,,,,,,,,,,,,,,,,,,,,,0.32567928,,0.062236782,,0.14620729,0.12384861,0.041102388,0.17142472,0.047792252,,,0.78099906,0.87034684,0.85355195,0.89249438,0.9855956,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2.5460112e-05,0.35442678,0.35442678,,,,,,,,,,,,,,,,,,,,,0.35442678,,0.061255538,,0.16100015,0.12226233,0.042618917,0.20053569,0.044806728,,,0.7581356,0.85727407,0.83304531,0.88674901,0.98505072,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2.5292795e-05,0.30211686,0.30211686,,,,,,,,,,,,,,,,,,,,,0.30211686,,0.056007004,,0.13568032,0.11885589,0.038846985,0.16021823,0.049541372,,,0.79010864,0.87904164,0.85900386,0.90208921,0.98632753,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2.5125354e-05,0.31697023,0.31697023,,,,,,,,,,,,,,,,,,,,,0.31697023,,0.056096112,,0.14448919,0.11749104,0.037144835,0.17430714,0.047843905,,,0.77922734,0.87153152,0.84762876,0.89881742,0.98631051,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2.495779e-05,0.34009859,0.34009859,,,,,,,,,,,,,,,,,,,,,0.34009859,,0.062998709,,0.14585259,0.12458924,0.041406238,0.19709467,0.057673799,,,0.77507282,0.86917627,0.84565282,0.89722802,0.98491244,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2.47901e-05,0.32104603,0.32104603,,,,,,,,,,,,,,,,,,,,,0.32104603,,0.055789517,,0.14176576,0.1162247,0.039361507,0.18711917,0.044391766,,,0.78093622,0.87308825,0.85092962,0.89877242,0.98672467,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2.4622284e-05,0.28756174,0.28756174,,,,,,,,,,,,,,,,,,,,,0.28756174,,0.049858958,,0.13286584,0.11186732,0.039660045,0.15049483,0.041661371,,,0.79387358,0.88266046,0.86748371,0.90039029,0.98782905,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2.4454341e-05,0.27843993,0.27843993,,,,,,,,,,,,,,,,,,,,,0.27843993,,0.051698471,,0.12466772,0.12168282,0.034256563,0.14675429,0.054841641,,,0.80793841,0.8902257,0.87088685,0.91195379,0.98721138,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2.428627e-05,0.30706656,0.30706656,,,,,,,,,,,,,,,,,,,,,0.30706656,,0.050785325,,0.14321721,0.10877794,0.034848726,0.17130234,0.045495945,,,0.78414004,0.87373042,0.85010482,0.90018322,0.9875061,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2.411807e-05,0.30325482,0.30325482,,,,,,,,,,,,,,,,,,,,,0.30325482,,0.052135584,,0.13989911,0.11207777,0.035467695,0.16713159,0.043166007,,,0.78766205,0.87654872,0.85410869,0.9027103,0.98738345,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2.3949739e-05,0.3232345,0.3232345,,,,,,,,,,,,,,,,,,,,,0.3232345,,0.055628034,,0.14663368,0.11405312,0.036766756,0.18567402,0.040497334,,,0.77716491,0.86948976,0.84726216,0.89561014,0.98652644,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2.3781276e-05,0.31845902,0.31845902,,,,,,,,,,,,,,,,,,,,,0.31845902,,0.057610698,,0.14629937,0.11551637,0.038141257,0.16857284,0.054160818,,,0.77544954,0.86890891,0.85006887,0.89234606,0.98660783,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2.3612681e-05,0.28446024,0.28446024,,,,,,,,,,,,,,,,,,,,,0.28446024,,0.050434557,,0.13041484,0.1127195,0.031689453,0.15459262,0.048338384,,,0.80041133,0.88438558,0.86755816,0.90474735,0.98828074,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2.3443952e-05,0.30810954,0.30810954,,,,,,,,,,,,,,,,,,,,,0.30810954,,0.053689435,,0.14057332,0.1132156,0.034217952,0.17154448,0.053047888,,,0.78510332,0.87413565,0.85112979,0.90070781,0.98714946,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2.3275088e-05,0.28264075,0.28264075,,,,,,,,,,,,,,,,,,,,,0.28264075,,0.050814677,,0.13197134,0.11199736,0.033165691,0.14671035,0.043168421,,,0.79703498,0.8827902,0.86223925,0.90699444,0.98789436,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2.3106087e-05,0.28875303,0.28875303,,,,,,,,,,,,,,,,,,,,,0.28875303,,0.051348694,,0.1341308,0.11008159,0.032265682,0.15401272,0.04630244,,,0.79137635,0.87894068,0.85983305,0.90444087,0.98745933,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2.2936949e-05,0.29946587,0.29946587,,,,,,,,,,,,,,,,,,,,,0.29946587,,0.052910366,,0.13393708,0.11445173,0.03416478,0.16985056,0.048881744,,,0.79246004,0.879826,0.85867419,0.9041232,0.98709273,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2.2767673e-05,0.3131391,0.3131391,,,,,,,,,,,,,,,,,,,,,0.3131391,,0.05502736,,0.14194305,0.11108277,0.034621165,0.17768007,0.044639365,,,0.78134566,0.87308665,0.85319063,0.89667147,0.98681623,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2.2598256e-05,0.29690215,0.29690215,,,,,,,,,,,,,,,,,,,,,0.29690215,,0.051831446,,0.13427984,0.11231407,0.030124984,0.16959359,0.053158718,,,0.79305801,0.87913683,0.8548586,0.90644736,0.98744141,1,1,0.92149631,0.92149631,,,,,,,,,,,,,,,,,,,,,0.92149631,,0.30667165,,0.33261908,0.17064105,0.18668511,0.34326336,0.086992952,,,0.54891657,0.67892614,0.68521867,0.74228279,0.96824977,1,1
180,2.2428698e-05,0.27177133,0.27177133,,,,,,,,,,,,,,,,,,,,,0.27177133,,0.047250786,,0.1297281,0.10683125,0.032846737,0.13723243,0.044112952,,,0.79688917,0.88411155,0.86468667,0.90747147,0.98862343,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2.2258998e-05,0.3121343,0.3121343,,,,,,,,,,,,,,,,,,,,,0.3121343,,0.057085313,,0.14029124,0.11486176,0.039587226,0.16787962,0.052812422,,,0.78540153,0.87519257,0.85076747,0.90279067,0.98565795,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2.2089154e-05,0.29868902,0.29868902,,,,,,,,,,,,,,,,,,,,,0.29868902,,0.055262094,,0.13499978,0.11426205,0.037747467,0.15747895,0.051008321,,,0.79221035,0.88130096,0.86022342,0.90578871,0.98652157,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
