epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_temporal_encoder_enabled,train_ttf_enabled,train_ttf_patch_count,train_ttf_temporal_len,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_temporal_encoder_enabled,val_ttf_enabled,val_ttf_patch_count,val_ttf_temporal_len
394,7.0390906e-06,0.080966151,0.080966151,,,,,,,,,,,,,,,,,,,0.019034831,6.0660455e-05,0.080966151,0.079466402,,0.016726414,0.14220639,,0.029994987,0.05,0.81997127,0.89858315,0.87866065,0.92136398,0.98626354,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,7.0256641e-06,0.093843254,0.093843254,,,,,,,,,,,,,,,,,,,0.01907959,6.0466704e-05,0.093843254,0.092377249,,0.017984075,0.16677042,,0.029320096,0.05,0.80626832,0.88835401,0.86734779,0.91365994,0.98549617,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,7.0122223e-06,0.096573098,0.096573098,,,,,,,,,,,,,,,,,,,0.01913147,6.9368512e-05,0.096573098,0.095043459,,0.019878335,0.17020858,,0.0305928,0.05,0.78631762,0.87721993,0.85401939,0.90372288,0.98400978,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,6.9987652e-06,0.098559428,0.098559428,,,,,,,,,,,,,,,,,,,0.01918335,6.0314815e-05,0.098559428,0.097047395,,0.018587418,0.17550737,,0.030240687,0.05,0.78432647,0.87547843,0.85035047,0.90480247,0.98523902,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,6.985293e-06,0.10155009,0.10155009,,,,,,,,,,,,,,,,,,,0.019191488,6.3455519e-05,0.10155009,0.10003308,,0.02098431,0.17908186,,0.030340205,0.05,0.75774411,0.85779016,0.82991788,0.8907044,0.98432332,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,6.9718058e-06,0.086622209,0.086622209,,,,,,,,,,,,,,,,,,,0.019223022,6.4850593e-05,0.086622209,0.084992822,,0.01928851,0.15069713,,0.03258775,0.05,0.79243125,0.88002138,0.85631651,0.90685342,0.98370225,1,1,1024,4,0.09324147,0.09324147,,,,,,,,,,,,,,,,,,,0.019235214,5.1335585e-05,0.09324147,0.091876062,,0.021983667,0.16176846,,0.027308162,0.05,0.78391022,0.86730943,0.84869082,0.90388156,0.98365261,1,1,1024,4
400,6.9583039e-06,0.085475514,0.085475514,,,,,,,,,,,,,,,,,,,0.019257609,6.3976432e-05,0.085475514,0.083699905,,0.019810787,0.14758902,,0.035512186,0.05,0.79392657,0.88284631,0.86000438,0.90863331,0.98238524,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,6.9447872e-06,0.091918384,0.091918384,,,,,,,,,,,,,,,,,,,0.019267782,6.4379278e-05,0.091918384,0.090515858,,0.017452384,0.16357933,,0.028050507,0.05,0.79490541,0.88290633,0.85836248,0.9103981,0.98599795,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,6.931256e-06,0.098619597,0.098619597,,,,,,,,,,,,,,,,,,,0.019326782,6.2862051e-05,0.098619597,0.0973085,,0.017220163,0.17739684,,0.02622193,0.05,0.78847399,0.87747803,0.86156243,0.89530272,0.98665334,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,6.9177104e-06,0.093501104,0.093501104,,,,,,,,,,,,,,,,,,,0.019426473,6.72601e-05,0.093501104,0.091918348,,0.018141429,0.16569527,,0.031655135,0.05,0.78859407,0.87625599,0.84362696,0.91473553,0.98436489,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,6.9041505e-06,0.080792145,0.080792145,,,,,,,,,,,,,,,,,,,0.019411214,6.3218226e-05,0.080792145,0.079412529,,0.017466827,0.14135823,,0.027592304,0.05,0.80297093,0.88784744,0.8671988,0.91051319,0.98631841,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,6.8905765e-06,0.084863668,0.084863668,,,,,,,,,,,,,,,,,,,0.019422404,6.6484076e-05,0.084863668,0.083251654,,0.01915876,0.14734455,,0.032240281,0.05,0.80768948,0.8901772,0.87041251,0.91262678,0.98384829,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,6.8769884e-06,0.089131842,0.089131842,,,,,,,,,,,,,,,,,,,0.019499715,6.8226653e-05,0.089131842,0.087684669,,0.017879506,0.15748983,,0.028943455,0.05,0.7890667,0.87952136,0.85461895,0.90716351,0.98533634,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,6.8633865e-06,0.082382895,0.082382895,,,,,,,,,,,,,,,,,,,0.019557699,7.3036973e-05,0.082382895,0.080870688,,0.016628854,0.14511252,,0.030244136,0.05,0.80987494,0.89097109,0.87234067,0.91292667,0.98523058,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,6.8497709e-06,0.089260291,0.089260291,,,,,,,,,,,,,,,,,,,0.019577026,6.8921072e-05,0.089260291,0.087803633,,0.017254693,0.15835257,,0.029133143,0.05,0.79112733,0.87857245,0.85207919,0.90874153,0.98572675,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,6.8361417e-06,0.080603042,0.080603042,,,,,,,,,,,,,,,,,,,0.019631958,7.4260743e-05,0.080603042,0.078938591,,0.01993079,0.13794639,,0.033289026,0.05,0.80685449,0.88981748,0.86775263,0.9149337,0.98353651,1,1,1024,4,0.093393186,0.093393186,,,,,,,,,,,,,,,,,,,0.019657606,5.9017209e-05,0.093393186,0.092019387,,0.02604362,0.15799515,,0.027475976,0.05,0.78649157,0.86890766,0.86164784,0.89445371,0.98377459,1,1,1024,4
410,6.822499e-06,0.094466465,0.094466465,,,,,,,,,,,,,,,,,,,0.019618734,6.8720733e-05,0.094466465,0.092708512,,0.019672344,0.16574468,,0.035159056,0.05,0.79148736,0.8784888,0.85740803,0.90266071,0.98381105,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,6.808843e-06,0.089837084,0.089837084,,,,,,,,,,,,,,,,,,,0.019591268,6.937614e-05,0.089837084,0.088116318,,0.020821831,0.15541081,,0.034415312,0.05,0.78845867,0.87717435,0.85143685,0.90729813,0.98248676,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6.7951738e-06,0.10345612,0.10345612,,,,,,,,,,,,,,,,,,,0.019597371,6.9695034e-05,0.10345612,0.10175993,,0.02344444,0.18007543,,0.033923744,0.05,0.76809047,0.86121152,0.83731793,0.89001271,0.98210396,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6.7814916e-06,0.082606047,0.082606047,,,,,,,,,,,,,,,,,,,0.019525146,6.8822778e-05,0.082606047,0.081022806,,0.017645631,0.14439998,,0.031664832,0.05,0.80848317,0.8903986,0.86767972,0.91577048,0.98444678,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,6.7677965e-06,0.088170681,0.088170681,,,,,,,,,,,,,,,,,,,0.019552612,7.1018319e-05,0.088170681,0.086638703,,0.018505711,0.15477169,,0.030639588,0.05,0.79306449,0.88114434,0.85519884,0.91031557,0.98476476,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,6.7540886e-06,0.077161944,0.077161944,,,,,,,,,,,,,,,,,,,0.019670614,6.8582817e-05,0.077161944,0.075790481,,0.016245023,0.13533594,,0.027429268,0.05,0.81676954,0.89650667,0.87682295,0.91883457,0.98628209,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,6.7403681e-06,0.096903881,0.096903881,,,,,,,,,,,,,,,,,,,0.019744873,6.8751521e-05,0.096903881,0.095322913,,0.018666613,0.17197921,,0.031619351,0.05,0.77290207,0.86847004,0.84827492,0.89192291,0.98469977,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,6.7266351e-06,0.087769459,0.087769459,,,,,,,,,,,,,,,,,,,0.019833374,6.8358817e-05,0.087769459,0.086214912,,0.019778957,0.15265086,,0.031090961,0.05,0.79460737,0.88089317,0.85687624,0.90778543,0.98425198,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,6.7128897e-06,0.089313292,0.089313292,,,,,,,,,,,,,,,,,,,0.019898478,7.9649288e-05,0.089313292,0.08783428,,0.01722499,0.15844357,,0.029580231,0.05,0.78939859,0.87867747,0.85098715,0.91132348,0.98621634,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,6.6991322e-06,0.093365929,0.093365929,,,,,,,,,,,,,,,,,,,0.019877116,7.413791e-05,0.093365929,0.09189247,,0.018460236,0.1653247,,0.029469184,0.05,0.79016827,0.87799261,0.8526938,0.90649945,0.98508942,1,1,1024,4,0.094635121,0.094635121,,,,,,,,,,,,,,,,,,,0.019847549,5.6961726e-05,0.094635121,0.093271399,,0.026285062,0.16025773,,0.027274441,0.05,0.77904219,0.86353587,0.83313689,0.91754096,0.98334228,1,1,1024,4
420,6.6853625e-06,0.095218152,0.095218152,,,,,,,,,,,,,,,,,,,0.019839478,7.0193535e-05,0.095218152,0.09373853,,0.018615269,0.16886179,,0.029592459,0.05,0.78339663,0.87529597,0.84950932,0.90469268,0.98528587,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,6.6715809e-06,0.083491224,0.083491224,,,,,,,,,,,,,,,,,,,0.019859823,7.3086991e-05,0.083491224,0.082014539,,0.017615007,0.14641407,,0.029533697,0.05,0.79991756,0.88545477,0.8630961,0.91059223,0.98573404,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,6.6577875e-06,0.079558283,0.079558283,,,,,,,,,,,,,,,,,,,0.019842529,6.9559668e-05,0.079558283,0.078170071,,0.016991677,0.13934847,,0.027764235,0.05,0.82211714,0.89821655,0.88454331,0.91337323,0.98634241,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,6.6439825e-06,0.082484402,0.082484402,,,,,,,,,,,,,,,,,,,0.019830322,6.7855365e-05,0.082484402,0.080965505,,0.018694853,0.14323616,,0.030377937,0.05,0.80356065,0.88738198,0.87187587,0.90487046,0.98573527,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,6.6301659e-06,0.075347083,0.075347083,,,,,,,,,,,,,,,,,,,0.019816081,7.1946035e-05,0.075347083,0.073953616,,0.015806161,0.13210107,,0.027869349,0.05,0.81931017,0.89828535,0.8761403,0.92276083,0.98668363,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,6.616338e-06,0.081620407,0.081620407,,,,,,,,,,,,,,,,,,,0.019742839,7.1038819e-05,0.081620407,0.080156873,,0.017678007,0.14263574,,0.029270671,0.05,0.80439851,0.88755231,0.86660132,0.91072792,0.98524225,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,6.6024988e-06,0.10409419,0.10409419,,,,,,,,,,,,,,,,,,,0.0196757,6.5149846e-05,0.10409419,0.10245759,,0.02190101,0.18301418,,0.032731891,0.05,0.76131398,0.85819287,0.83017576,0.89022255,0.98348418,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,6.5886485e-06,0.09122774,0.09122774,,,,,,,,,,,,,,,,,,,0.01968689,7.1130948e-05,0.09122774,0.089517597,,0.020048103,0.15898709,,0.034202855,0.05,0.78124852,0.87241156,0.85112308,0.89633958,0.98330921,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,6.5747873e-06,0.08122696,0.08122696,,,,,,,,,,,,,,,,,,,0.019722493,7.1243249e-05,0.08122696,0.079638579,,0.019957914,0.13931925,,0.031767631,0.05,0.80010329,0.88597607,0.86517678,0.90869509,0.98380121,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,6.5609152e-06,0.086395241,0.086395241,,,,,,,,,,,,,,,,,,,0.019832357,7.3117097e-05,0.086395241,0.084696909,,0.018939345,0.15045447,,0.03396664,0.05,0.79380454,0.87965811,0.8574256,0.90463488,0.98374084,1,1,1024,4,0.093159037,0.093159037,,,,,,,,,,,,,,,,,,,0.019886928,5.8380832e-05,0.093159037,0.091768946,,0.02586693,0.15767096,,0.027801822,0.05,0.78111587,0.86532496,0.84937505,0.90318922,0.98370408,1,1,1024,4
430,6.5470325e-06,0.074945986,0.074945986,,,,,,,,,,,,,,,,,,,0.019883219,7.4440148e-05,0.074945986,0.073574631,,0.01647652,0.13067274,,0.027427091,0.05,0.81456964,0.89559282,0.87954077,0.91331528,0.98623578,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,6.5331392e-06,0.075789277,0.075789277,,,,,,,,,,,,,,,,,,,0.019833374,6.8653868e-05,0.075789277,0.074408296,,0.017201218,0.13161537,,0.02761962,0.05,0.81796012,0.89768693,0.87969211,0.91736309,0.98586871,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,6.5192355e-06,0.086710672,0.086710672,,,,,,,,,,,,,,,,,,,0.01987915,6.3654096e-05,0.086710672,0.085150985,,0.019096012,0.15120596,,0.031193763,0.05,0.80398878,0.88598131,0.86692065,0.9070041,0.98481709,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,6.5053215e-06,0.082953021,0.082953021,,,,,,,,,,,,,,,,,,,0.02001241,7.817019e-05,0.082953021,0.081441062,,0.019023761,0.14385836,,0.03023919,0.05,0.80732601,0.88988568,0.86909364,0.91311067,0.98476965,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,6.4913974e-06,0.098481932,0.098481932,,,,,,,,,,,,,,,,,,,0.020078532,7.1179613e-05,0.098481932,0.096832166,,0.020132391,0.17353194,,0.032995323,0.05,0.7741622,0.86634772,0.83850238,0.89908696,0.98396447,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,6.4774633e-06,0.079746205,0.079746205,,,,,,,,,,,,,,,,,,,0.020079549,7.2922523e-05,0.079746205,0.078131167,,0.018784132,0.1374782,,0.032300772,0.05,0.80377987,0.8887395,0.86392879,0.91629574,0.98405579,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,6.4635194e-06,0.083743262,0.083743262,,,,,,,,,,,,,,,,,,,0.02009786,7.3802963e-05,0.083743262,0.082277721,,0.01819433,0.14636111,,0.029310813,0.05,0.79985259,0.88552794,0.86592517,0.9082166,0.98500698,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,6.4495658e-06,0.077218479,0.077218479,,,,,,,,,,,,,,,,,,,0.020136515,7.3487234e-05,0.077218479,0.075644283,,0.017732479,0.13355609,,0.031483925,0.05,0.81555057,0.89472446,0.87493284,0.9170426,0.98475347,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,6.4356026e-06,0.081713905,0.081713905,,,,,,,,,,,,,,,,,,,0.020140584,7.6601769e-05,0.081713905,0.080255667,,0.018389103,0.14212223,,0.029164745,0.05,0.80603908,0.88759977,0.86216486,0.91618385,0.98518978,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,6.42163e-06,0.086464216,0.086464216,,,,,,,,,,,,,,,,,,,0.020143636,7.9113255e-05,0.086464216,0.084802641,,0.018614971,0.15099031,,0.033231509,0.05,0.79472384,0.88132401,0.86385588,0.90049929,0.98389541,1,1,1024,4,0.092395491,0.092395491,,,,,,,,,,,,,,,,,,,0.020157138,6.1022095e-05,0.092395491,0.09105067,,0.027148383,0.15495296,,0.026896426,0.05,0.7834922,0.86696268,0.84805864,0.90536723,0.98360555,1,1,1024,4
440,6.4076481e-06,0.083032531,0.083032531,,,,,,,,,,,,,,,,,,,0.020198568,8.1624887e-05,0.083032531,0.08137073,,0.018891683,0.14384978,,0.033236025,0.05,0.79454073,0.88143981,0.86064852,0.90441286,0.98452841,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,6.3936571e-06,0.096015067,0.096015067,,,,,,,,,,,,,,,,,,,0.020305379,7.8616784e-05,0.096015067,0.094356485,,0.019252679,0.16946029,,0.033171639,0.05,0.78129508,0.87169332,0.84762876,0.90229019,0.98427879,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,6.3796571e-06,0.095916283,0.095916283,,,,,,,,,,,,,,,,,,,0.020370483,8.351669e-05,0.095916283,0.094494562,,0.01795816,0.17103097,,0.028434418,0.05,0.78478798,0.87562684,0.85049048,0.90406883,0.98581309,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,6.3656482e-06,0.080101243,0.080101243,,,,,,,,,,,,,,,,,,,0.020401001,8.7054263e-05,0.080101243,0.078259319,,0.020452779,0.13606586,,0.03683847,0.05,0.80906701,0.8918823,0.86643491,0.92058801,0.98181034,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,6.3516306e-06,0.090246548,0.090246548,,,,,,,,,,,,,,,,,,,0.020298258,8.2477205e-05,0.090246548,0.08860238,,0.01906781,0.15813695,,0.03288335,0.05,0.79219557,0.88110574,0.8599604,0.90483005,0.9838736,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,6.3376044e-06,0.075285892,0.075285892,,,,,,,,,,,,,,,,,,,0.020296224,7.8988466e-05,0.075285892,0.073579947,,0.018363666,0.12879623,,0.034118904,0.05,0.81098985,0.8928021,0.87346214,0.91463198,0.98363835,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,6.3235698e-06,0.080242636,0.080242636,,,,,,,,,,,,,,,,,,,0.020259603,7.743681e-05,0.080242636,0.078786123,,0.017321286,0.14025096,,0.02913026,0.05,0.80644268,0.89055046,0.86316209,0.92255088,0.98530258,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,6.3095269e-06,0.087564735,0.087564735,,,,,,,,,,,,,,,,,,,0.020288086,7.9955654e-05,0.087564735,0.085976421,,0.018858892,0.15309395,,0.031766275,0.05,0.79934842,0.88459432,0.86033667,0.9118574,0.98473419,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,6.2954759e-06,0.088041289,0.088041289,,,,,,,,,,,,,,,,,,,0.020362345,8.8188005e-05,0.088041289,0.086679295,,0.01694217,0.15641642,,0.0272399,0.05,0.79293187,0.87894809,0.85068134,0.91362848,0.98673963,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,6.2814168e-06,0.065774215,0.065774215,,,,,,,,,,,,,,,,,,,0.020426432,8.4017535e-05,0.065774215,0.06407884,,0.018159031,0.10999865,,0.033907505,0.05,0.83892484,0.91023979,0.89429255,0.9276411,0.98316225,1,1,1024,4,0.091661771,0.091661771,,,,,,,,,,,,,,,,,,,0.020453172,6.7678713e-05,0.091661771,0.090274904,,0.022357091,0.15819272,,0.027737341,0.05,0.78228409,0.86624553,0.84152017,0.91124951,0.98381256,1,1,1024,4
450,6.2673499e-06,0.089850994,0.089850994,,,,,,,,,,,,,,,,,,,0.020487467,8.6031917e-05,0.089850994,0.088256834,,0.019464609,0.15704906,,0.031883177,0.05,0.78888943,0.87718786,0.86164989,0.89516498,0.98486594,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,6.2532752e-06,0.096637266,0.096637266,,,,,,,,,,,,,,,,,,,0.020574951,8.8655277e-05,0.096637266,0.095168214,,0.020639254,0.16969717,,0.029381045,0.05,0.76254534,0.85998138,0.83464962,0.89304491,0.98444454,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6.239193e-06,0.080432382,0.080432382,,,,,,,,,,,,,,,,,,,0.020680745,8.7030124e-05,0.080432382,0.078979467,,0.017519492,0.14043944,,0.029058298,0.05,0.80435642,0.88819773,0.86504528,0.91365647,0.98576524,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,6.2251033e-06,0.088073068,0.088073068,,,,,,,,,,,,,,,,,,,0.020724487,9.0764595e-05,0.088073068,0.086623275,,0.019476024,0.15377053,,0.028995875,0.05,0.78126296,0.87376741,0.85376558,0.89681752,0.98512173,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,6.2110063e-06,0.072630651,0.072630651,,,,,,,,,,,,,,,,,,,0.020730591,9.272873e-05,0.072630651,0.071027752,,0.017113536,0.12494197,,0.032057991,0.05,0.82487203,0.90129873,0.88404869,0.92096102,0.98465822,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,6.1969021e-06,0.080003073,0.080003073,,,,,,,,,,,,,,,,,,,0.020808919,9.1765289e-05,0.080003073,0.078708918,,0.016877583,0.14054025,,0.025883086,0.05,0.81047731,0.89180315,0.87734987,0.90801754,0.9872818,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,6.182791e-06,0.091080769,0.091080769,,,,,,,,,,,,,,,,,,,0.020854696,9.0549129e-05,0.091080769,0.089478453,,0.018135707,0.1608212,,0.032046334,0.05,0.79066306,0.87883356,0.85260495,0.90973406,0.98497012,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,6.1686729e-06,0.10045955,0.10045955,,,,,,,,,,,,,,,,,,,0.020844523,9.8532528e-05,0.10045955,0.098942275,,0.018793043,0.17909151,,0.03034551,0.05,0.77180822,0.86454948,0.84198836,0.88967169,0.98483143,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,6.1545481e-06,0.098513092,0.098513092,,,,,,,,,,,,,,,,,,,0.020847575,9.3712575e-05,0.098513092,0.096967501,,0.018415682,0.17551932,,0.030911797,0.05,0.77214672,0.86542514,0.83388489,0.90251856,0.98482664,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,6.1404168e-06,0.079659849,0.079659849,,,,,,,,,,,,,,,,,,,0.020788574,0.00010220791,0.079659849,0.078059281,,0.018525218,0.13759334,,0.032011353,0.05,0.80320211,0.88751188,0.86736045,0.90985642,0.98403822,1,1,1024,4,0.092820302,0.092820302,,,,,,,,,,,,,,,,,,,0.020796031,7.3834715e-05,0.092820302,0.091416668,,0.0204212,0.16241214,,0.028072673,0.05,0.7773375,0.86161576,0.82366545,0.92530458,0.98333017,1,1,1024,4
460,6.126279e-06,0.07413291,0.07413291,,,,,,,,,,,,,,,,,,,0.02079366,9.5520162e-05,0.07413291,0.072671053,,0.017210369,0.12813174,,0.029237142,0.05,0.81450674,0.89489735,0.86858297,0.92391821,0.98564629,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,6.1121348e-06,0.087980986,0.087980986,,,,,,,,,,,,,,,,,,,0.020721436,9.0008079e-05,0.087980986,0.086221702,,0.020090881,0.15235252,,0.035185682,0.05,0.78911431,0.87672179,0.85054682,0.90659192,0.98195992,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,6.0979845e-06,0.072807536,0.072807536,,,,,,,,,,,,,,,,,,,0.020627848,8.147148e-05,0.072807536,0.071261186,,0.016768139,0.12575423,,0.030926994,0.05,0.82388592,0.90100853,0.87926694,0.92510047,0.98459073,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,6.0838282e-06,0.084893805,0.084893805,,,,,,,,,,,,,,,,,,,0.020704142,8.4912101e-05,0.084893805,0.08316777,,0.019496145,0.14683939,,0.034520684,0.05,0.8027482,0.88771792,0.8628242,0.91685231,0.98302155,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,6.069666e-06,0.079404157,0.079404157,,,,,,,,,,,,,,,,,,,0.020729574,8.8954404e-05,0.079404157,0.077729982,,0.019969707,0.13549026,,0.033483511,0.05,0.80279916,0.88791289,0.8661145,0.91191017,0.98295623,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,6.0554981e-06,0.080771965,0.080771965,,,,,,,,,,,,,,,,,,,0.020763143,9.0989715e-05,0.080771965,0.079131668,,0.017980763,0.14028257,,0.032805926,0.05,0.80790937,0.8900372,0.86692062,0.91609796,0.98472722,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,6.0413246e-06,0.075488879,0.075488879,,,,,,,,,,,,,,,,,,,0.020811971,9.8698312e-05,0.075488879,0.073852609,,0.016604974,0.13110024,,0.03272539,0.05,0.8174259,0.89690513,0.87315695,0.92369612,0.98521926,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,6.0271456e-06,0.080546947,0.080546947,,,,,,,,,,,,,,,,,,,0.020826213,9.4504346e-05,0.080546947,0.078850952,,0.017367978,0.14033392,,0.033919905,0.05,0.81396864,0.89336825,0.8788361,0.90948643,0.98480538,1,1,1024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
