# model=B31DINOv3IMLNoGateStABRMRVideoModel tfcu= lora_rank=32 input_size=512 num_clips=4 num_frames=4
# loss= aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0003 params_total=312610691 params_trainable=9456515
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_edge_loss,train_predict_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_main_loss,val_aux_loss,val_edge_loss,val_predict_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy
60,9.69064e-05,0.48881322,0.48881322,,0.4366202,0.052193016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76143828,0.85835606,0.85710559,0.86464146,0.98226455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,9.6796146e-05,0.44181548,0.44181548,,0.40072308,0.041092403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76769547,0.86497618,0.87128696,0.86348805,0.98560201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,9.6684027e-05,0.56964575,0.56964575,,0.51389078,0.055754965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7292499,0.8369891,0.8465232,0.83663438,0.97999728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,9.6570048e-05,0.48541149,0.48541149,,0.43219723,0.053214266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73234378,0.83412163,0.84740681,0.82883471,0.9823588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,9.6454213e-05,0.4390323,0.4390323,,0.3977426,0.041289703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80339279,0.88792155,0.88854802,0.88928712,0.98499663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,9.6336527e-05,0.41475217,0.41475217,,0.37088834,0.043863819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75658184,0.85420933,0.8550013,0.86302847,0.98410238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,9.6216995e-05,0.44666347,0.44666347,,0.39844289,0.048220587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76268298,0.85717617,0.88311065,0.84388243,0.98437994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,9.6095621e-05,0.45214404,0.45214404,,0.40905242,0.043091618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77933952,0.87288366,0.87834177,0.87072531,0.98400408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,9.5972411e-05,0.44094599,0.44094599,,0.39639934,0.044546642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78091587,0.8733069,0.8705348,0.88104092,0.98396812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,9.5847369e-05,0.49083503,0.49083503,,0.43899882,0.051836205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77851319,0.87018785,0.88223706,0.86797534,0.98195644,0.6140386,0.6140386,,0.56280937,0.051229238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7629344,0.85303679,0.83393899,0.89267576,0.98135669
70,9.57205e-05,0.44782834,0.44782834,,0.40379136,0.044036973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80134071,0.88678874,0.89435024,0.88376929,0.98448855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,9.559181e-05,0.48414698,0.48414698,,0.44314942,0.040997558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79886848,0.88581927,0.8884891,0.88775155,0.98496776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,9.5461304e-05,0.48858894,0.48858894,,0.44206701,0.046521927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75463765,0.85254756,0.86148537,0.85242245,0.98345493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,9.5328987e-05,0.52517248,0.52517248,,0.4689646,0.056207877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74753791,0.84850146,0.85006504,0.85469238,0.98082279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,9.5194864e-05,0.42354944,0.42354944,,0.38519344,0.038356007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7850954,0.87348916,0.86287954,0.89040475,0.98612839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,9.505894e-05,0.45123577,0.45123577,,0.40971794,0.04151783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75807987,0.85699105,0.86273082,0.8538476,0.98474216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,9.4921222e-05,0.44808889,0.44808889,,0.40720607,0.040882828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7685755,0.86278958,0.86669708,0.86220466,0.98573232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,9.4781715e-05,0.41384153,0.41384153,,0.37284038,0.041001152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77937998,0.8724364,0.86664246,0.88110873,0.9864326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,9.4640424e-05,0.44005872,0.44005872,,0.3966368,0.043421917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76944463,0.86662691,0.88080878,0.85597067,0.98528176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,9.4497355e-05,0.48496829,0.48496829,,0.43886603,0.046102251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77312499,0.86861089,0.87742466,0.86278623,0.98342482,0.61566525,0.61566525,,0.56636768,0.049297566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7514033,0.84684943,0.87733712,0.83071692,0.98096938
80,9.4352513e-05,0.48656909,0.48656909,,0.4400901,0.046479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80686416,0.88853643,0.8830351,0.89926164,0.98312147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,9.4205906e-05,0.44288647,0.44288647,,0.40032495,0.042561523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76611788,0.86419876,0.87206724,0.86385892,0.98462986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,9.4057538e-05,0.40581698,0.40581698,,0.36851688,0.037300093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79677722,0.87764105,0.86528779,0.89568725,0.98660665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,9.3907415e-05,0.41809825,0.41809825,,0.37824541,0.039852846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79313069,0.88078423,0.87026012,0.89546543,0.98656433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,9.3755544e-05,0.45086137,0.45086137,,0.40976602,0.041095346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78682777,0.87551407,0.89116247,0.86572414,0.98577274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,9.3601931e-05,0.44774875,0.44774875,,0.40787233,0.039876417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80579388,0.88814591,0.8816965,0.89751546,0.98559163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,9.3446581e-05,0.45738292,0.45738292,,0.41552328,0.041859633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78007767,0.87065932,0.85996514,0.88788286,0.98495428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,9.3289502e-05,0.41826059,0.41826059,,0.37598391,0.042276676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79715584,0.88190061,0.88443808,0.88217823,0.98539465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,9.3130699e-05,0.46346056,0.46346056,,0.4195697,0.043890854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7833327,0.8728715,0.86627945,0.88463101,0.9839822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,9.2970179e-05,0.47425574,0.47425574,,0.43102478,0.04323097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75902879,0.85881951,0.89211626,0.83457259,0.98469348,0.62161365,0.62161365,,0.57414705,0.047466602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77048858,0.85728497,0.83010724,0.90827627,0.98183297
90,9.2807948e-05,0.46556998,0.46556998,,0.42211379,0.043456192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74080916,0.83794909,0.82226827,0.87159858,0.98394575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,9.2644013e-05,0.48636303,0.48636303,,0.43833148,0.048031557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77958427,0.87001068,0.88310845,0.86329675,0.98271308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,9.2478381e-05,0.46162377,0.46162377,,0.42256825,0.039055533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80014073,0.88408123,0.89795068,0.87697579,0.98592124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,9.2311057e-05,0.5105063,0.5105063,,0.46148646,0.049019832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80191618,0.88769275,0.88373606,0.89467028,0.98260807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,9.214205e-05,0.43077552,0.43077552,,0.3904809,0.04029462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78113752,0.87086642,0.88313593,0.86232859,0.98531146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,9.1971365e-05,0.46572237,0.46572237,,0.42222728,0.043495095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80461042,0.88920405,0.88368282,0.89903756,0.98377956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,9.179901e-05,0.48034508,0.48034508,,0.43643555,0.043909537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79121913,0.88000177,0.88962797,0.87249434,0.98471037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,9.1624991e-05,0.48601732,0.48601732,,0.44122938,0.044787933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78042682,0.87372622,0.87077891,0.88034821,0.98386337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,9.1449316e-05,0.46014996,0.46014996,,0.41841473,0.041735227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79195577,0.87804744,0.88576488,0.87412059,0.98502607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,9.1271991e-05,0.42939566,0.42939566,,0.39029269,0.039102973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81241492,0.89410019,0.88861178,0.90171255,0.98559969,0.62435248,0.62435248,,0.57795789,0.046394595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77314736,0.86047394,0.85610132,0.88258293,0.98207504
100,9.1093024e-05,0.41941807,0.41941807,,0.3797869,0.039631177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81941839,0.89813756,0.89123196,0.906742,0.98598255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,9.0912422e-05,0.39838744,0.39838744,,0.36197588,0.036411569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81536731,0.89409382,0.89080699,0.89906985,0.98790415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,9.0730192e-05,0.49662831,0.49662831,,0.4523181,0.044310203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78274455,0.87082833,0.87770073,0.87123935,0.98385345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,9.0546341e-05,0.43199151,0.43199151,,0.39012276,0.041868757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80171359,0.88696505,0.87821354,0.90041959,0.98470807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,9.0360878e-05,0.43388382,0.43388382,,0.39520044,0.038683382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78863676,0.87642958,0.89024992,0.87068556,0.98613887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,9.0173809e-05,0.43440328,0.43440328,,0.39227157,0.042131715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8003707,0.88545304,0.88510283,0.8880945,0.9853583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,8.9985142e-05,0.40831193,0.40831193,,0.37421525,0.034096682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79670459,0.88261131,0.87441695,0.89411357,0.98717279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,8.9794884e-05,0.39852604,0.39852604,,0.36202312,0.036502924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78359719,0.86955144,0.87778028,0.86729136,0.98686404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,8.9603044e-05,0.43802283,0.43802283,,0.39559057,0.04243227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8031328,0.88757572,0.8890877,0.88792545,0.98491389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,8.9409628e-05,0.45538791,0.45538791,,0.41649206,0.038895851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81797813,0.89641697,0.89543312,0.90008351,0.98591433,0.59587951,0.59587951,,0.5520639,0.043815612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77988458,0.86534733,0.85800772,0.88663588,0.98290935
110,8.9214645e-05,0.42865415,0.42865415,,0.38680013,0.041854019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75130833,0.84912422,0.86583066,0.84057994,0.9849389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,8.9018103e-05,0.44198053,0.44198053,,0.40314236,0.038838168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77770524,0.87054232,0.87957243,0.86465168,0.98622087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,8.882001e-05,0.43374068,0.43374068,,0.3987408,0.034999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80873442,0.89013211,0.89145463,0.89067046,0.98713105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,8.8620373e-05,0.4374146,0.4374146,,0.40142701,0.035987592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81839924,0.89535398,0.90381792,0.88942462,0.98674562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,8.84192e-05,0.47517376,0.47517376,,0.43122845,0.043945314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81076765,0.89322724,0.89526699,0.89282512,0.98453246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,8.82165e-05,0.46771431,0.46771431,,0.42549537,0.042218938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79951844,0.88357312,0.87708371,0.89193553,0.98527848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,8.8012281e-05,0.39696082,0.39696082,,0.36333392,0.033626893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79400985,0.88096538,0.88193948,0.8821071,0.98792926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,8.780655e-05,0.38818786,0.38818786,,0.35440411,0.033783745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79823647,0.88344959,0.88972323,0.87922051,0.98771329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,8.7599318e-05,0.41597302,0.41597302,,0.37868719,0.037285831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.774531,0.86672384,0.85844976,0.87950494,0.98661334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,8.739059e-05,0.43520128,0.43520128,,0.39606273,0.039138558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78558233,0.87392972,0.87496164,0.87605717,0.98585097,0.60717049,0.60717049,,0.56440699,0.042763492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7830178,0.86733743,0.84357616,0.90905793,0.98337807
120,8.7180377e-05,0.44076896,0.44076896,,0.40151978,0.039249176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80818237,0.89154556,0.89465392,0.89026924,0.98576239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,8.6968686e-05,0.4752638,0.4752638,,0.43284099,0.042422809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791666,0.87925131,0.8756885,0.88466761,0.98416943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,8.6755527e-05,0.38390435,0.38390435,,0.35033744,0.033566909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8203466,0.89831616,0.90191669,0.89605384,0.98788126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,8.6540907e-05,0.44132506,0.44132506,,0.40292932,0.038395744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81422525,0.89356614,0.89519943,0.89441205,0.98595382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,8.6324835e-05,0.44414857,0.44414857,,0.40548811,0.038660466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79123703,0.87863714,0.88178405,0.87975355,0.9861252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,8.610732e-05,0.4403918,0.4403918,,0.39683045,0.043561353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805102,0.88880933,0.89360119,0.88571255,0.98478138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,8.5888371e-05,0.41511782,0.41511782,,0.37923445,0.035883368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81037248,0.88892072,0.88903147,0.89122993,0.98749312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,8.5667997e-05,0.4340453,0.4340453,,0.39617792,0.037867382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77814565,0.87123175,0.8685659,0.87641039,0.98579022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,8.5446206e-05,0.40129696,0.40129696,,0.3627173,0.038579653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7979268,0.88046104,0.88878085,0.87687317,0.98621819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,8.5223007e-05,0.41647949,0.41647949,,0.37940063,0.037078865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81694376,0.89717528,0.89236808,0.90396196,0.98652568,0.60156238,0.60156238,,0.55778693,0.043775445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77600388,0.86312317,0.87583912,0.8631739,0.98284796
130,8.499841e-05,0.48534848,0.48534848,,0.44325876,0.042089718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78992376,0.87893206,0.88770713,0.87219173,0.98441037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,8.4772423e-05,0.36414637,0.36414637,,0.33541734,0.028729028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82127315,0.89816909,0.90307415,0.89482774,0.98951785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,8.4545055e-05,0.47453718,0.47453718,,0.4341282,0.040408987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81935374,0.89615587,0.90967912,0.88558207,0.98528345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,8.4316317e-05,0.43851271,0.43851271,,0.39886171,0.039651006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81677079,0.89699391,0.89590748,0.89961814,0.98612847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,8.4086216e-05,0.40762993,0.40762993,,0.37058151,0.037048422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79773192,0.88076276,0.88289705,0.88212311,0.98669157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,8.3854762e-05,0.44689628,0.44689628,,0.4074178,0.039478478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79666601,0.88161373,0.89139288,0.87374392,0.98540927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,8.3621965e-05,0.45376303,0.45376303,,0.41473811,0.039024927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81520671,0.89528314,0.8922082,0.89987569,0.98615828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,8.3387834e-05,0.43703723,0.43703723,,0.40219719,0.034840049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81675185,0.89559197,0.89767244,0.89504166,0.9871527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,8.3152378e-05,0.36542266,0.36542266,,0.33385255,0.031570104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82403975,0.89974081,0.90411248,0.89675982,0.98875359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,8.2915606e-05,0.43355117,0.43355117,,0.39726511,0.036286064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80718661,0.88955258,0.89345266,0.88879834,0.98674852,0.59637165,0.59637165,,0.55455393,0.041817713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78540019,0.86953761,0.87067462,0.88061491,0.9837595
140,8.2677529e-05,0.39812041,0.39812041,,0.36481823,0.03330218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81009726,0.89091573,0.89571976,0.88794262,0.98779112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,8.2438156e-05,0.47145993,0.47145993,,0.4316895,0.039770433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78572863,0.8744891,0.88844544,0.86330683,0.9854739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,8.2197497e-05,0.42591835,0.42591835,,0.3894922,0.036426152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81357115,0.89187596,0.88676125,0.89937133,0.98662511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,8.195556e-05,0.42115885,0.42115885,,0.38445434,0.036704502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81099932,0.8917427,0.89697904,0.88789948,0.98640565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,8.1712357e-05,0.38906211,0.38906211,,0.35835605,0.03070606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82734564,0.903492,0.90074116,0.90855515,0.98876603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,8.1467896e-05,0.44089197,0.44089197,,0.40429741,0.036594557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81710847,0.89676891,0.89885128,0.89635294,0.98639376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,8.1222188e-05,0.4218774,0.4218774,,0.38708206,0.034795338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82020425,0.89736425,0.8993716,0.89887028,0.98707514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,8.0975243e-05,0.3807768,0.3807768,,0.34911408,0.031662717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8070682,0.88903408,0.8965588,0.8838807,0.98836781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,8.072707e-05,0.41723454,0.41723454,,0.38211968,0.035114864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81103753,0.89159704,0.89566627,0.8900331,0.98712211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,8.047768e-05,0.43519345,0.43519345,,0.3986053,0.036588161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8014217,0.88475027,0.89058951,0.88219226,0.9863329,0.59734924,0.59734924,,0.55529885,0.042050389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7848316,0.86838798,0.85879939,0.89358303,0.98372923
150,8.0227081e-05,0.4231595,0.4231595,,0.38213198,0.041027515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79526362,0.88101055,0.88045153,0.88435175,0.98421472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
