epoch,lr,train_loss,train_main_loss,train_aux_loss,train_edge_loss,train_predict_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_query_bce,train_loss_query_dice,train_loss_query_no_object,train_loss_query_weight_scale,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_main_loss,val_aux_loss,val_edge_loss,val_predict_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_query_bce,val_loss_query_dice,val_loss_query_no_object,val_loss_query_weight_scale,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy
88,0.00027925332,0.47207029,0.47207029,,0.424407,0.047663288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78451245,0.87439592,0.87677603,0.87410268,0.98359567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.00027876852,0.49200813,0.49200813,,0.44497305,0.047035082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75295994,0.85483447,0.86326693,0.85003181,0.98289532,0.57120602,0.57120602,,0.52831333,0.042892693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78490606,0.86891617,0.86518185,0.88216817,0.98402571
90,0.00027827855,0.48771687,0.48771687,,0.43288957,0.054827306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73133423,0.83568981,0.8449021,0.82967286,0.98145514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.00027778343,0.49139304,0.49139304,,0.44128597,0.050107068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76148403,0.85729174,0.86319984,0.85544419,0.98220309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.00027728319,0.49946542,0.49946542,,0.44721723,0.0522482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75599271,0.85412678,0.85647318,0.85462185,0.98156973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.00027677784,0.5176066,0.5176066,,0.46179921,0.055807385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76873809,0.86454821,0.86011699,0.87106164,0.98070418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.0002762674,0.47303597,0.47303597,,0.42427979,0.048756173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76485498,0.86009426,0.86680268,0.85492133,0.98271171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.0002757519,0.47800646,0.47800646,,0.42981964,0.04818682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77478865,0.86625703,0.86994778,0.86425654,0.98292589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.00027523135,0.54997603,0.54997603,,0.49551055,0.054465484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73690684,0.83889873,0.84653713,0.83631692,0.97948111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.00027470578,0.48079552,0.48079552,,0.42866034,0.052135181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77243159,0.86723978,0.86044964,0.8786913,0.98103499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.00027417521,0.46373455,0.46373455,,0.41420888,0.049525669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76204942,0.86060655,0.87069321,0.85237508,0.98266385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
