# model=B23TFCUCCMFGMLiteModel tfcu=ccm_fgm_lite lora_rank=32 input_size=512 num_clips=2 num_frames=4
# loss=1*dice + 0.5*bce + 0.2*tversky + 0.15*boundary aux=0.05*ccm_mask32 + 0.1*fgm_mask32 + 0.2*mask128 + 0.1*boundary128
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=1 lr=0.0001 params_total=318244502 params_trainable=14939030
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_aux_boundary128_loss,train_aux_ccm_mask32_loss,train_aux_fgm_mask32_loss,train_aux_mask128_loss,train_bce_loss,train_boundary_loss,train_dice_loss,train_tversky_loss,train_iou,train_f1,train_precision,train_recall,train_accuracy,val_loss,val_iou,val_f1,val_precision,val_recall,val_accuracy
44,9.9722731e-06,1.2790366,1.0198644,0.25917222,0.35435857,0.35742667,0.41244249,0.82310384,0.39384215,0.069591131,0.69281413,0.59845248,0.61486327,0.7409272,0.63114664,0.95051384,0.96011127,,,,,,
45,9.9706678e-06,1.2513177,0.99528055,0.25603712,0.35181333,0.36454154,0.43645214,0.79491748,0.38637996,0.076310857,0.67529799,0.5767297,0.61205341,0.74796831,0.63975522,0.92838954,0.95783804,,,,,,
46,9.9690175e-06,1.3259688,1.048738,0.27723089,0.34813397,0.43056243,0.49038447,0.8592546,0.40547755,0.071289352,0.71128422,0.62010774,0.5607243,0.70129694,0.59623925,0.87936884,0.95081415,,,,,,
47,9.9673222e-06,1.2899201,1.0338458,0.25607425,0.33662661,0.35935332,0.40263895,0.82090012,0.39089587,0.068367265,0.70600144,0.61070694,0.58966492,0.72315117,0.60527673,0.93230921,0.95832753,,,,,,
48,9.9655819e-06,1.2934767,1.021392,0.27208469,0.34278609,0.43554414,0.48687775,0.8367055,0.40151406,0.073569451,0.68971807,0.5994075,0.57611506,0.71608263,0.62229614,0.89707159,0.94329397,,,,,,
49,9.9637967e-06,1.2403737,0.99349917,0.24687455,0.33184326,0.34728157,0.41442071,0.77442038,0.37577053,0.073858311,0.67834076,0.58097198,0.61418966,0.75087787,0.63987049,0.93206795,0.95913795,1.3117986,0.5996534,0.73764396,0.6191738,0.94376258,0.95798323
50,9.9619664e-06,1.324043,1.0581679,0.26587518,0.3274979,0.3939705,0.44704641,0.84361108,0.3932325,0.066349828,0.72423548,0.63681838,0.55886255,0.70089302,0.58067431,0.92072011,0.95825421,,,,,,
51,9.9600913e-06,1.2175141,0.98158601,0.23592806,0.31798098,0.31924499,0.38364667,0.7490152,0.36307315,0.070387286,0.67355351,0.57968914,0.63244391,0.76472696,0.65048025,0.95402991,0.96220438,,,,,,
52,9.9581713e-06,1.2409756,0.99941987,0.24155576,0.31521027,0.3315749,0.40855126,0.76300427,0.36930063,0.072893217,0.68574545,0.59045068,0.62462505,0.75460593,0.64636811,0.93493418,0.9615075,,,,,,
53,9.9562063e-06,1.2214619,0.98295615,0.23850573,0.30985784,0.34464539,0.40595278,0.74846199,0.36726589,0.069387865,0.67339702,0.57758996,0.6271993,0.76019445,0.65401502,0.92650252,0.96008897,,,,,,
54,9.9541965e-06,1.2628453,1.0186623,0.24418303,0.30250881,0.34979411,0.41702135,0.77370151,0.36900121,0.065992111,0.70217829,0.61042305,0.60615438,0.73191956,0.62684852,0.9116963,0.96450891,,,,,,
55,9.9521418e-06,1.2308443,0.99177603,0.23906829,0.30012676,0.35977295,0.42020778,0.74523093,0.36787856,0.069010333,0.6807452,0.58369995,0.60485574,0.73470047,0.62889813,0.91546414,0.95844804,,,,,,
56,9.9500423e-06,1.2564222,1.0092875,0.24713468,0.2981144,0.38513672,0.44195091,0.76935657,0.37321843,0.068518471,0.69233757,0.60031481,0.58302607,0.71933103,0.6124504,0.91821426,0.95519822,,,,,,
57,9.947898e-06,1.2271493,0.98809371,0.23905554,0.28861621,0.37753143,0.43672536,0.73822404,0.36434789,0.06497497,0.67875846,0.5870753,0.60040409,0.7201971,0.62514759,0.89731678,0.95905989,,,,,,
58,9.9457089e-06,1.2346904,1.0059059,0.22878456,0.28356272,0.32033716,0.36952188,0.73729621,0.3513306,0.062011742,0.70008677,0.60426019,0.6289358,0.76003259,0.64951291,0.93960974,0.96697237,,,,,,
59,9.943475e-06,1.217188,0.98662642,0.23056156,0.28185591,0.34020563,0.41021976,0.72171852,0.35334112,0.06945603,0.68235293,0.58592257,0.61484799,0.74578062,0.63579806,0.93438944,0.96176259,1.2275494,0.63234233,0.764191,0.66163741,0.93177207,0.96361171
60,9.9411964e-06,1.1688078,0.94986427,0.21894354,0.2812055,0.31549832,0.37999379,0.68524348,0.33768562,0.066561617,0.65766267,0.56687278,0.64995236,0.77072911,0.67102366,0.93101944,0.96681984,,,,,,
61,9.938873e-06,1.2528772,1.0248406,0.22803661,0.26914161,0.31756601,0.37519134,0.73862506,0.34599248,0.063858491,0.71783617,0.62214701,0.60525487,0.74103308,0.63080758,0.91894567,0.96957049,,,,,,
62,9.936505e-06,1.2264257,0.99324141,0.23318429,0.27187099,0.37720119,0.43961037,0.71588046,0.35024404,0.074641702,0.68854143,0.59190857,0.59560458,0.73125113,0.62698516,0.90031711,0.96244318,,,,,,
63,9.9340923e-06,1.1796133,0.9601331,0.21948019,0.26611288,0.33424146,0.39835332,0.68160746,0.33653192,0.069355724,0.6672279,0.57117944,0.61664661,0.74698819,0.64084881,0.91887751,0.96237756,,,,,,
64,9.9316349e-06,1.1734146,0.95956457,0.21385004,0.25985684,0.3134671,0.38514254,0.66838371,0.33003095,0.06540375,0.6705156,0.57111465,0.64280285,0.77019957,0.66974016,0.93094604,0.96705287,,,,,,
65,9.9291329e-06,1.2613599,1.033608,0.22775193,0.25168361,0.32031209,0.39577304,0.73495328,0.33801577,0.056608903,0.7287441,0.63682317,0.59217777,0.72915348,0.61661913,0.92621029,0.96963261,,,,,,
66,9.9265863e-06,1.193384,0.97388169,0.21950232,0.25279203,0.33409513,0.41354787,0.68081787,0.33326096,0.063432605,0.68066387,0.58536227,0.63610441,0.75962798,0.66239699,0.90860104,0.96683254,,,,,,
67,9.9239951e-06,1.1842992,0.96847165,0.21582755,0.24833225,0.3251148,0.40386705,0.67175936,0.32659588,0.066318002,0.67835718,0.58434409,0.63366143,0.75699111,0.65777007,0.91736657,0.9671553,,,,,,
68,9.9213594e-06,1.2222462,0.98990627,0.23233989,0.24934683,0.37896012,0.45602873,0.71427161,0.33809987,0.061963993,0.6908687,0.60346525,0.58532183,0.72180075,0.62749724,0.90158348,0.9595973,,,,,,
