epoch,train_loss
0,2.01666259765625
1,1.9857166210810344
2,1.940928328037262
3,1.8778217593828836
4,1.8056151469548543
5,1.7755928715070088
6,1.769431217511495
7,1.7515466531117758
8,1.720107865333557
9,1.698121428489685,1.7024363696575164,0.32939184084534645,0.4756397381424904,0.350299571454525,0.8998413026332855,0.8692420512437821
10,1.757475984096527
11,1.6063090125719706
12,1.6313061952590941
13,1.6753502806027731
14,1.550720250606537
15,1.6006059447924297
16,1.5138972719510397
17,1.5042526682217916
18,1.5266021688779194
19,1.467336905002594,1.4836190819740296,0.5050425432622433,0.6546483993530273,0.5222288869321347,0.9524634212255478,0.9361266195774078
20,1.5235127051671347
21,1.5115005612373351
22,1.4153526067733764
23,1.4538610974947612
24,1.4211620052655538
25,1.4469285289446512
26,1.4717812915643056
27,1.4103397667407989
28,1.421670909722646
29,1.3665438214937846,1.4220333397388458,0.5155707225203514,0.6624039977788925,0.5267333626747132,0.9559966027736664,0.9395662754774093
30,1.4220826248327891
31,1.400150328874588
32,1.3409941653410593
33,1.4438166677951814
34,1.4045730471611022
35,1.3973294993241627
36,1.3531464298566183
37,1.3553822875022887
38,1.3539639095465341
39,1.3622080504894256,1.3474855363368987,0.6082669645547867,0.7425059244036675,0.6328582420945168,0.9310780048370362,0.9600543707609177
40,1.3165578683217367
41,1.3535171846548717
42,1.3131328264872233
43,1.2913830041885377
44,1.2790365815162659
45,1.251317669947942
46,1.3259688417116802
47,1.28992009361585
48,1.2934767047564188
49,1.240373722712199,1.311798620223999,0.5996533960103989,0.7376439616084098,0.6191737994551658,0.9437625795602799,0.9579832255840302
50,1.3240430454413097
51,1.2175140579541524
52,1.2409756282965343
53,1.2214618702729543
54,1.2628453373908997
55,1.2308443228403727
56,1.2564221978187562
57,1.227149252096812
58,1.2346904476483662
59,1.2171879847844442,1.227549433708191,0.6323423326015473,0.764190998673439,0.6616374090313911,0.9317720711231232,0.9636117130517959
60,1.1688078184922537
61,1.2528771996498107
62,1.2264257073402405
63,1.1796132961908976
64,1.1734146118164062
65,1.2613598744074503
66,1.1933840175469717
67,1.1842991967995962
68,1.2222461660703023
69,1.1360548754533133,1.189932781457901,0.6711747288703919,0.7922974497079849,0.7094708994030953,0.9215128540992736,0.9702825397253036
70,1.1027846872806548
71,1.1220804591973623
72,1.1292376697063446
73,1.1706127206484476
74,1.1318369587262471
75,1.183296557267507
76,1.177785760164261
77,1.1281854112943013
78,1.1308828910191855
79,1.114191820224126,1.0923631936311722,0.6736733108758927,0.794596192240715,0.7023557648062706,0.9368482947349548,0.9703774899244308
80,1.0209167321523032
81,1.1337596913178762
82,1.084734892845154
83,1.073780616124471
84,1.065109552939733
85,1.0513543407122294
86,1.1063891877730687
87,1.0658958474795024
88,1.088510795434316
89,1.0588642577330272,1.064106461405754,0.6510363906621933,0.7771470934152603,0.6709508791565895,0.9535443633794785,0.9662785738706589
90,1.1104962885379792
91,1.0164969523747762
92,1.031553363800049
93,0.9735887149969736
94,1.0772963782151541
95,1.0290030737717946
96,1.0145644833644232
97,0.9884252329667409
98,1.0277620613574983
99,0.9797670284907023,1.0045587450265885,0.670089128613472,0.7919476747512817,0.6910429328680039,0.9528659701347351,0.9692813783884049
100,0.9718783954779308
101,0.9644758234421412
102,0.9321537534395854
103,0.9930100719134013
104,0.9847081303596497
105,0.9768937528133392
106,1.0085471133391062
107,0.9550048758586248
108,0.9621213376522064
109,0.95728440284729,0.9485059350728988,0.6964948803186417,0.8109391301870346,0.7298751473426819,0.933856937289238,0.9738915801048279
110,1.0070857246716818
111,1.0626129190127054
112,0.9437874058882395
113,0.9020251760880152
114,0.854851699868838
115,0.9171803444623947
116,0.979204852382342
117,0.9417502095301946
118,0.9741550544897716
119,0.952368625998497,0.9088774979114532,0.7033625110983849,0.815491470694542,0.729400072991848,0.9465686082839966,0.9740566849708557
120,0.8891342729330063
121,0.8843940575917562
122,0.928315955400467
123,0.8365190992752711
124,0.9212700873613358
125,0.8929221669832865
126,0.8398176163434983
127,0.958276696006457
128,0.9109620263179143
129,0.8116563220818838,0.834471833705902,0.7205699801445007,0.8280499845743179,0.7528078556060791,0.938013881444931,0.9769671022891998
130,0.8594046503305435
131,0.8839232583840688
132,0.8253729502360027
133,0.8840068827072779
134,0.8543842534224192
135,0.8198806583881378
136,0.830275704463323
137,0.8064468741416931
138,0.8373141338427862
139,0.8313239753246308,0.8019906222820282,0.7083754748106003,0.8198076695203781,0.7470831036567688,0.9286837726831436,0.9757577449083328
140,0.7887569516897202
141,0.8398731172084808
142,0.8209705968697866
143,0.85190516213576
144,0.8162721594174703
145,0.7908604741096497
146,0.7972807178894679
147,0.8104976733525594
148,0.7961862454811732
149,0.772397126754125,0.810402449965477,0.7055999666452408,0.8166040271520615,0.7382242500782012,0.9390501141548157,0.9747870355844498
150,0.8041589190562566
151,0.777325494090716
152,0.7823485811551412
153,0.815687358379364
154,0.7451614936192831
155,0.7574697196483612
156,0.7767733126878739
157,0.8033584545056025
158,0.7984571446975072
159,0.6657302518685658,0.7571266457438469,0.7024919956922531,0.8137181401252747,0.7301793441176414,0.9449009776115418,0.9750186234712601
160,0.6679322759310404
161,0.699605742096901
162,0.7710399001836776
163,0.7679612368345261
164,0.751314773162206
165,0.7670658846696218
166,0.7489499042431513
167,0.7339240531126658
168,0.7028715252876282
169,0.722584064801534,0.730180786550045,0.7122247070074081,0.8225591689348221,0.7444963455200195,0.9392400741577148,0.9755820482969284
0,1.9149475110825385
1,1.7229766720693855
2,1.6644217159935755
3,1.5839506247975947
4,1.5811532010783012
5,1.4887819260373132
6,1.4182950719310319
7,1.3934325335643092
8,1.3530446789813122
9,1.2613714281434105,1.122533407971615,0.6850754869500483,0.7984981262073743,0.7156559915171834,0.9396997471963326,0.9663355143051447
10,1.21574871418498
11,1.1786829072317875
12,1.140162439966042
13,1.0300521528251798
14,1.004317505954532
15,0.9958028218555898
16,0.9674014800437359
17,0.8555248466504618
18,0.8519237044649993
19,0.8586492459425445,0.7452212848531918,0.73715505102488,0.8355728136507545,0.7673438491783743,0.940350366061128,0.9755438110490483
20,0.7190507491975529
21,0.6870709560891934
22,0.71966290530196
23,0.6262011335990599
24,0.6982758789234963
25,0.5907488822381598
26,0.5722387583521171
27,0.5661748552688657
28,0.45792953266791925
29,0.5202502233198664,0.4253841029964094,0.7853387695363188,0.8693120362721091,0.8645290138449256,0.886921970628378,0.9830221005781429
30,0.41501202805226983
31,0.46899580622922443
32,0.47332445029485026
33,0.4837123501333062
34,0.4199772817876418
35,0.40991367634897846
36,0.4010715380395919
37,0.41314013413625417
38,0.38500480587942054
39,0.3888915899934436,0.37939006663917557,0.7430731358255928,0.8308139270919515,0.8115995336235977,0.8942110772207966,0.9711875502049454
40,0.3757828258149366
41,0.3712040414823949
42,0.3504301274243523
43,0.3556765327389751
44,0.303751513159979
45,0.2995756187643102
46,0.347605621840756
47,0.3398587554134865
48,0.32331763613813114
49,0.2628968852618452,0.28260646974007914,0.800638085603714,0.8794402131884117,0.8649126246688873,0.9074743946236888,0.9845814447233996
50,0.3042351671490577
51,0.2856744197907441
52,0.3030322910048075
53,0.2682132709890875
54,0.30792412751119075
55,0.2668955894060505
56,0.29846219832469995
57,0.32443086775974744
58,0.3129876601402646
59,0.25805035373968066,0.3093786555833704,0.777456693480334,0.8602112809504111,0.8363530929398348,0.9096890099874632,0.9813710292962592
